id,creature_id,stat_id,base_value,effort
6407,10043,5,100,0
6408,10043,6,130,0
6409,10044,1,106,0
6410,10044,2,150,0
6411,10044,3,70,0
6412,10044,4,194,3
6413,10044,5,120,0
6414,10044,6,140,0
6415,10045,1,90,0
6416,10045,2,95,0
6417,10045,3,105,0
6418,10045,4,165,3
6419,10045,5,110,0
6420,10045,6,45,0
6421,10046,1,70,0
6422,10046,2,150,2
6423,10046,3,140,0
6424,10046,4,65,0
6425,10046,5,100,0
6426,10046,6,75,0
6427,10047,1,80,0
6428,10047,2,185,2
6429,10047,3,115,0
6430,10047,4,40,0
6431,10047,5,105,0
6432,10047,6,75,0
6433,10048,1,75,0
6434,10048,2,90,0
6435,10048,3,90,0
6436,10048,4,140,2
6437,10048,5,90,0
6438,10048,6,115,0
6439,10049,1,100,0
6440,10049,2,164,3
6441,10049,3,150,0
6442,10049,4,95,0
6443,10049,5,120,0
6444,10049,6,71,0
6445,10050,1,80,0
6446,10050,2,160,3
6447,10050,3,80,0
6448,10050,4,130,0
6449,10050,5,80,0
6450,10050,6,100,0
6451,10051,1,68,0
6452,10051,2,85,0
6453,10051,3,65,0
6454,10051,4,165,3
6455,10051,5,135,0
6456,10051,6,100,0
6457,10052,1,50,0
6458,10052,2,105,1
6459,10052,3,125,1
6460,10052,4,55,0
6461,10052,5,95,0
6462,10052,6,50,0
6463,10053,1,70,0
6464,10053,2,140,0
6465,10053,3,230,3
6466,10053,4,60,0
6467,10053,5,80,0
6468,10053,6,50,0
6469,10054,1,60,0
6470,10054,2,100,0
6471,10054,3,85,0
6472,10054,4,80,0
6473,10054,5,85,0
6474,10054,6,100,2
6475,10055,1,70,0
6476,10055,2,75,0
6477,10055,3,80,0
6478,10055,4,135,0
6479,10055,5,80,0
6480,10055,6,135,2
6481,10056,1,64,0
6482,10056,2,165,2
6483,10056,3,75,0
6484,10056,4,93,0
6485,10056,5,83,0
6486,10056,6,75,0
6487,10057,1,65,0
6488,10057,2,150,2
6489,10057,3,60,0
6490,10057,4,115,0
6491,10057,5,60,0
6492,10057,6,115,0
6493,10058,1,108,0
6494,10058,2,170,3
6495,10058,3,115,0
6496,10058,4,120,0
6497,10058,5,95,0
6498,10058,6,92,0
6499,10059,1,70,0
6500,10059,2,145,1
6501,10059,3,88,0
6502,10059,4,140,1
6503,10059,5,70,0
6504,10059,6,112,0
6505,10060,1,90,0
6506,10060,2,132,1
6507,10060,3,105,0
6508,10060,4,132,1
6509,10060,5,105,0
6510,10060,6,30,0
6511,10061,1,74,0
6512,10061,2,65,0
6513,10061,3,67,0
6514,10061,4,125,0
6515,10061,5,128,2
6516,10061,6,92,0
6517,10062,1,80,0
6518,10062,2,100,0
6519,10062,3,120,0
6520,10062,4,140,0
6521,10062,5,150,3
6522,10062,6,110,0
6523,10063,1,80,0
6524,10063,2,130,0
6525,10063,3,100,0
6526,10063,4,160,3
6527,10063,5,120,0
6528,10063,6,110,0
6529,10064,1,100,0
6530,10064,2,150,3
6531,10064,3,110,0
6532,10064,4,95,0
6533,10064,5,110,0
6534,10064,6,70,0
6535,10065,1,70,0
6536,10065,2,110,0
6537,10065,3,75,0
6538,10065,4,145,0
6539,10065,5,85,0
6540,10065,6,145,3
6541,10066,1,50,0
6542,10066,2,85,1
6543,10066,3,125,1
6544,10066,4,85,0
6545,10066,5,115,0
6546,10066,6,20,0
6547,10067,1,75,0
6548,10067,2,110,0
6549,10067,3,110,0
6550,10067,4,110,0
6551,10067,5,105,2
6552,10067,6,80,0
6553,10068,1,68,0
6554,10068,2,165,3
6555,10068,3,95,0
6556,10068,4,65,0
6557,10068,5,115,0
6558,10068,6,110,0
6559,10069,1,103,2
6560,10069,2,60,0
6561,10069,3,126,0
6562,10069,4,80,0
6563,10069,5,126,0
6564,10069,6,50,0
6565,10070,1,70,0
6566,10070,2,140,2
6567,10070,3,70,0
6568,10070,4,110,0
6569,10070,5,65,0
6570,10070,6,105,0
6571,10071,1,95,0
6572,10071,2,75,0
6573,10071,3,180,2
6574,10071,4,130,0
6575,10071,5,80,0
6576,10071,6,30,0
6577,10072,1,75,0
6578,10072,2,125,0
6579,10072,3,230,2
6580,10072,4,55,0
6581,10072,5,95,0
6582,10072,6,30,0
6583,10073,1,83,0
6584,10073,2,80,0
6585,10073,3,80,0
6586,10073,4,135,0
6587,10073,5,80,0
6588,10073,6,121,3
6589,10074,1,80,2
6590,10074,2,120,0
6591,10074,3,80,0
6592,10074,4,120,0
6593,10074,5,80,0
6594,10074,6,100,0
6595,10075,1,50,0
6596,10075,2,160,0
6597,10075,3,110,1
6598,10075,4,160,0
6599,10075,5,110,2
6600,10075,6,110,0
6601,10076,1,80,0
6602,10076,2,145,0
6603,10076,3,150,3
6604,10076,4,105,0
6605,10076,5,110,0
6606,10076,6,110,0
6607,10077,1,100,0
6608,10077,2,150,0
6609,10077,3,90,0
6610,10077,4,180,3
6611,10077,5,160,0
6612,10077,6,90,0
6613,10078,1,100,0
6614,10078,2,180,3
6615,10078,3,160,0
6616,10078,4,150,0
6617,10078,5,90,0
6618,10078,6,90,0
6619,10079,1,105,0
6620,10079,2,180,2
6621,10079,3,100,0
6622,10079,4,180,1
6623,10079,5,100,0
6624,10079,6,115,0
6625,10080,1,35,0
6626,10080,2,55,0
6627,10080,3,40,0
6628,10080,4,50,0
6629,10080,5,50,0
6630,10080,6,90,2
6631,10081,1,35,0
6632,10081,2,55,0
6633,10081,3,40,0
6634,10081,4,50,0
6635,10081,5,50,0
6636,10081,6,90,2
6637,10082,1,35,0
6638,10082,2,55,0
6639,10082,3,40,0
6640,10082,4,50,0
6641,10082,5,50,0
6642,10082,6,90,2
6643,10083,1,35,0
6644,10083,2,55,0
6645,10083,3,40,0
6646,10083,4,50,0
6647,10083,5,50,0
6648,10083,6,90,2
6649,10084,1,35,0
6650,10084,2,55,0
6651,10084,3,40,0
6652,10084,4,50,0
6653,10084,5,50,0
6654,10084,6,90,2
6655,10085,1,35,0
6656,10085,2,55,0
6657,10085,3,40,0
6658,10085,4,50,0
6659,10085,5,50,0
6660,10085,6,90,2
6661,10086,1,80,0
6662,10086,2,160,0
6663,10086,3,60,0
6664,10086,4,170,3
6665,10086,5,130,0
6666,10086,6,80,0
6667,10087,1,70,0
6668,10087,2,120,1
6669,10087,3,100,0
6670,10087,4,145,1
6671,10087,5,105,0
6672,10087,6,20,0
6673,10088,1,65,0
6674,10088,2,136,0
6675,10088,3,94,0
6676,10088,4,54,0
6677,10088,5,96,0
6678,10088,6,135,2
6679,10089,1,95,0
6680,10089,2,145,3
6681,10089,3,130,0
6682,10089,4,120,0
6683,10089,5,90,0
6684,10089,6,120,0
6685,10090,1,65,0
6686,10090,2,150,2
6687,10090,3,40,0
6688,10090,4,15,0
6689,10090,5,80,1
6690,10090,6,145,0
6691,10091,1,30,0
6692,10091,2,56,0
6693,10091,3,35,0
6694,10091,4,25,0
6695,10091,5,35,0
6696,10091,6,72,1
6697,10092,1,75,0
6698,10092,2,71,0
6699,10092,3,70,0
6700,10092,4,40,0
6701,10092,5,80,0
6702,10092,6,77,2
6703,10093,1,75,0
6704,10093,2,71,0
6705,10093,3,70,0
6706,10093,4,40,0
6707,10093,5,80,0
6708,10093,6,77,2
6709,10094,1,35,0
6710,10094,2,55,0
6711,10094,3,40,0
6712,10094,4,50,0
6713,10094,5,50,0
6714,10094,6,90,2
6715,10095,1,35,0
6716,10095,2,55,0
6717,10095,3,40,0
6718,10095,4,50,0
6719,10095,5,50,0
6720,10095,6,90,2
6721,10096,1,35,0
6722,10096,2,55,0
6723,10096,3,40,0
6724,10096,4,50,0
6725,10096,5,50,0
6726,10096,6,90,2
6727,10097,1,35,0
6728,10097,2,55,0
6729,10097,3,40,0
6730,10097,4,50,0
6731,10097,5,50,0
6732,10097,6,90,2
6733,10098,1,35,0
6734,10098,2,55,0
6735,10098,3,40,0
6736,10098,4,50,0
6737,10098,5,50,0
6738,10098,6,90,2
6739,10099,1,35,0
6740,10099,2,55,0
6741,10099,3,40,0
6742,10099,4,50,0
6743,10099,5,50,0
6744,10099,6,90,2
6745,10100,1,60,0
6746,10100,2,85,0
6747,10100,3,50,0
6748,10100,4,95,0
6749,10100,5,85,0
6750,10100,6,110,3
6751,10101,1,50,0
6752,10101,2,75,0
6753,10101,3,90,1
6754,10101,4,10,0
6755,10101,5,35,0
6756,10101,6,40,0
6757,10102,1,75,0
6758,10102,2,100,0
6759,10102,3,120,2
6760,10102,4,25,0
6761,10102,5,65,0
6762,10102,6,65,0
6763,10103,1,38,0
6764,10103,2,41,0
6765,10103,3,40,0
6766,10103,4,50,0
6767,10103,5,65,0
6768,10103,6,65,1
6769,10104,1,73,0
6770,10104,2,67,0
6771,10104,3,75,0
6772,10104,4,81,0
6773,10104,5,100,0
6774,10104,6,109,2
6775,10105,1,10,0
6776,10105,2,55,0
6777,10105,3,30,0
6778,10105,4,35,0
6779,10105,5,45,0
6780,10105,6,90,1
6781,10106,1,35,0
6782,10106,2,100,2
6783,10106,3,60,0
6784,10106,4,50,0
6785,10106,5,70,0
6786,10106,6,110,0
6787,10107,1,40,0
6788,10107,2,35,0
6789,10107,3,35,0
6790,10107,4,50,0
6791,10107,5,40,0
6792,10107,6,90,1
6793,10108,1,65,0
6794,10108,2,60,0
6795,10108,3,60,0
6796,10108,4,75,0
6797,10108,5,65,0
6798,10108,6,115,2
6799,10109,1,40,0
6800,10109,2,80,0
6801,10109,3,100,1
6802,10109,4,30,0
6803,10109,5,30,0
6804,10109,6,20,0
6805,10110,1,55,0
6806,10110,2,95,0
6807,10110,3,115,2
6808,10110,4,45,0
6809,10110,5,45,0
6810,10110,6,35,0
6811,10111,1,80,0
6812,10111,2,120,0
6813,10111,3,130,3
6814,10111,4,55,0
6815,10111,5,65,0
6816,10111,6,45,0
6817,10112,1,80,1
6818,10112,2,80,0
6819,10112,3,50,0
6820,10112,4,40,0
6821,10112,5,50,0
6822,10112,6,25,0
6823,10113,1,105,1
6824,10113,2,105,1
6825,10113,3,75,0
6826,10113,4,65,0
6827,10113,5,100,0
6828,10113,6,50,0
6829,10114,1,95,0
6830,10114,2,105,0
6831,10114,3,85,0
6832,10114,4,125,2
6833,10114,5,75,0
6834,10114,6,45,0
6835,10115,1,60,0
6836,10115,2,80,0
6837,10115,3,110,2
6838,10115,4,50,0
6839,10115,5,80,0
6840,10115,6,45,0
6841,10116,1,72,0
6842,10116,2,95,0
6843,10116,3,67,0
6844,10116,4,103,0
6845,10116,5,71,0
6846,10116,6,122,3
6847,10117,1,72,0
6848,10117,2,145,0
6849,10117,3,67,0
6850,10117,4,153,0
6851,10117,5,71,0
6852,10117,6,132,3
6853,10118,1,54,3
6854,10118,2,100,0
6855,10118,3,71,0
6856,10118,4,61,0
6857,10118,5,85,0
6858,10118,6,115,0
6859,10119,1,108,3
6860,10119,2,100,0
6861,10119,3,121,0
6862,10119,4,81,0
6863,10119,5,95,0
6864,10119,6,95,0
6865,10120,1,216,3
6866,10120,2,100,0
6867,10120,3,121,0
6868,10120,4,91,0
6869,10120,5,95,0
6870,10120,6,85,0
6871,10121,1,88,0
6872,10121,2,110,2
6873,10121,3,60,0
6874,10121,4,55,0
6875,10121,5,60,0
6876,10121,6,45,0
6877,10122,1,77,0
6878,10122,2,70,0
6879,10122,3,90,0
6880,10122,4,145,3
6881,10122,5,75,0
6882,10122,6,43,0
6883,10123,1,75,0
6884,10123,2,70,0
6885,10123,3,70,0
6886,10123,4,98,2
6887,10123,5,70,0
6888,10123,6,93,0
6889,10124,1,75,0
6890,10124,2,70,0
6891,10124,3,70,0
6892,10124,4,98,2
6893,10124,5,70,0
6894,10124,6,93,0
6895,10125,1,75,0
6896,10125,2,70,0
6897,10125,3,70,0
6898,10125,4,98,2
6899,10125,5,70,0
6900,10125,6,93,0
6901,10126,1,85,0
6902,10126,2,115,2
6903,10126,3,75,0
6904,10126,4,55,0
6905,10126,5,75,0
6906,10126,6,82,0
6907,10127,1,45,1
6908,10127,2,140,0
6909,10127,3,130,0
6910,10127,4,140,0
6911,10127,5,135,0
6912,10127,6,30,0
6913,10128,1,70,0
6914,10128,2,105,2
6915,10128,3,90,0
6916,10128,4,80,0
6917,10128,5,90,0
6918,10128,6,45,0
6919,10129,1,68,0
6920,10129,2,64,0
6921,10129,3,60,0
6922,10129,4,111,0
6923,10129,5,60,0
6924,10129,6,117,2
6925,10130,1,60,0
6926,10130,2,60,0
6927,10130,3,100,1
6928,10130,4,60,0
6929,10130,5,100,1
6930,10130,6,60,0
6931,10131,1,60,0
6932,10131,2,60,0
6933,10131,3,100,1
6934,10131,4,60,0
6935,10131,5,100,1
6936,10131,6,60,0
6937,10132,1,60,0
6938,10132,2,60,0
6939,10132,3,100,1
6940,10132,4,60,0
6941,10132,5,100,1
6942,10132,6,60,0
6943,10133,1,60,0
6944,10133,2,60,0
6945,10133,3,100,1
6946,10133,4,60,0
6947,10133,5,100,1
6948,10133,6,60,0
6949,10134,1,60,0
6950,10134,2,60,0
6951,10134,3,100,1
6952,10134,4,60,0
6953,10134,5,100,1
6954,10134,6,60,0
6955,10135,1,60,0
6956,10135,2,60,0
6957,10135,3,100,1
6958,10135,4,60,0
6959,10135,5,100,1
6960,10135,6,60,0
6961,10136,1,60,0
6962,10136,2,100,1
6963,10136,3,60,0
6964,10136,4,100,1
6965,10136,5,60,0
6966,10136,6,120,0
6967,10137,1,60,0
6968,10137,2,100,1
6969,10137,3,60,0
6970,10137,4,100,1
6971,10137,5,60,0
6972,10137,6,120,0
6973,10138,1,60,0
6974,10138,2,100,1
6975,10138,3,60,0
6976,10138,4,100,1
6977,10138,5,60,0
6978,10138,6,120,0
6979,10139,1,60,0
6980,10139,2,100,1
6981,10139,3,60,0
6982,10139,4,100,1
6983,10139,5,60,0
6984,10139,6,120,0
6985,10140,1,60,0
6986,10140,2,100,1
6987,10140,3,60,0
6988,10140,4,100,1
6989,10140,5,60,0
6990,10140,6,120,0
6991,10141,1,60,0
6992,10141,2,100,1
6993,10141,3,60,0
6994,10141,4,100,1
6995,10141,5,60,0
6996,10141,6,120,0
6997,10142,1,60,0
6998,10142,2,100,1
6999,10142,3,60,0
7000,10142,4,100,1
7001,10142,5,60,0
7002,10142,6,120,0
7003,10143,1,55,0
7004,10143,2,90,0
7005,10143,3,80,0
7006,10143,4,50,0
7007,10143,5,105,2
7008,10143,6,96,0
7009,10144,1,55,0
7010,10144,2,90,0
7011,10144,3,80,0
7012,10144,4,50,0
7013,10144,5,105,2
7014,10144,6,96,0
7015,10145,1,55,0
7016,10145,2,90,0
7017,10145,3,80,0
7018,10145,4,50,0
7019,10145,5,105,2
7020,10145,6,96,0
7021,10146,1,75,0
7022,10146,2,110,0
7023,10146,3,125,3
7024,10146,4,100,0
7025,10146,5,105,0
7026,10146,6,85,0
7027,10147,1,80,0
7028,10147,2,95,0
7029,10147,3,115,0
7030,10147,4,130,3
7031,10147,5,115,0
7032,10147,6,65,0
7033,10148,1,35,0
7034,10148,2,55,0
7035,10148,3,40,0
7036,10148,4,50,0
7037,10148,5,50,0
7038,10148,6,90,2
7039,10149,1,60,0
7040,10149,2,80,0
7041,10149,3,110,2
7042,10149,4,50,0
7043,10149,5,80,0
7044,10149,6,45,0
7045,10150,1,60,0
7046,10150,2,55,0
7047,10150,3,60,0
7048,10150,4,95,0
7049,10150,5,70,0
7050,10150,6,124,2
7051,10151,1,45,0
7052,10151,2,65,1
7053,10151,3,40,0
7054,10151,4,30,0
7055,10151,5,40,0
7056,10151,6,60,0
7057,10152,1,75,0
7058,10152,2,117,2
7059,10152,3,65,0
7060,10152,4,55,0
7061,10152,5,65,0
7062,10152,6,110,0
7063,10153,1,68,0
7064,10153,2,70,0
7065,10153,3,92,0
7066,10153,4,50,0
7067,10153,5,132,2
7068,10153,6,42,0
7069,10154,1,65,0
7070,10154,2,98,2
7071,10154,3,63,0
7072,10154,4,40,0
7073,10154,5,73,0
7074,10154,6,96,0
7075,10155,1,97,0
7076,10155,2,157,3
7077,10155,3,127,0
7078,10155,4,113,0
7079,10155,5,109,0
7080,10155,6,77,0
7081,10156,1,97,0
7082,10156,2,113,0
7083,10156,3,109,0
7084,10156,4,157,3
7085,10156,5,127,0
7086,10156,6,77,0
7087,10157,1,97,0
7088,10157,2,167,1
7089,10157,3,97,0
7090,10157,4,167,1
7091,10157,5,97,0
7092,10157,6,129,1
7093,10158,1,45,0
7094,10158,2,80,0
7095,10158,3,50,0
7096,10158,4,75,0
7097,10158,5,60,0
7098,10158,6,120,2
7099,10159,1,65,0
7100,10159,2,75,0
7101,10159,3,70,0
7102,10159,4,65,0
7103,10159,5,85,1
7104,10159,6,75,0
7105,10160,1,35,0
7106,10160,2,55,0
7107,10160,3,40,0
7108,10160,4,50,0
7109,10160,5,50,0
7110,10160,6,90,2
7111,10161,1,50,0
7112,10161,2,65,1
7113,10161,3,55,0
7114,10161,4,40,0
7115,10161,5,40,0
7116,10161,6,40,0
7117,10162,1,50,0
7118,10162,2,85,0
7119,10162,3,55,0
7120,10162,4,65,0
7121,10162,5,65,0
7122,10162,6,90,1
7123,10163,1,65,0
7124,10163,2,100,0
7125,10163,3,70,0
7126,10163,4,80,0
7127,10163,5,80,0
7128,10163,6,105,2
7129,10164,1,90,1
7130,10164,2,65,0
7131,10164,3,65,0
7132,10164,4,40,0
7133,10164,5,40,0
7134,10164,6,15,0
7135,10165,1,95,0
7136,10165,2,100,2
7137,10165,3,95,0
7138,10165,4,100,0
7139,10165,5,70,0
7140,10165,6,30,0
7141,10166,1,52,0
7142,10166,2,95,1
7143,10166,3,55,0
7144,10166,4,58,0
7145,10166,5,62,0
7146,10166,6,55,0
7147,10167,1,65,0
7148,10167,2,90,0
7149,10167,3,120,2
7150,10167,4,85,0
7151,10167,5,70,0
7152,10167,6,60,0
7153,10168,1,50,0
7154,10168,2,65,0
7155,10168,3,65,0
7156,10168,4,90,0
7157,10168,5,90,0
7158,10168,6,100,2
7159,10169,1,90,0
7160,10169,2,85,0
7161,10169,3,85,0
7162,10169,4,125,3
7163,10169,5,100,0
7164,10169,6,95,0
7165,10170,1,90,0
7166,10170,2,125,3
7167,10170,3,90,0
7168,10170,4,85,0
7169,10170,5,90,0
7170,10170,6,100,0
7171,10171,1,90,0
7172,10171,2,85,0
7173,10171,3,90,0
7174,10171,4,100,0
7175,10171,5,125,3
7176,10171,6,90,0
7177,10172,1,95,0
7178,10172,2,65,0
7179,10172,3,80,0
7180,10172,4,110,0
7181,10172,5,110,2
7182,10172,6,30,0
7183,10173,1,60,0
7184,10173,2,55,0
7185,10173,3,100,0
7186,10173,4,65,0
7187,10173,5,100,1
7188,10173,6,30,0
7189,10174,1,38,0
7190,10174,2,30,0
7191,10174,3,41,0
7192,10174,4,30,0
7193,10174,5,41,0
7194,10174,6,60,1
7195,10175,1,78,0
7196,10175,2,70,0
7197,10175,3,61,0
7198,10175,4,50,0
7199,10175,5,61,0
7200,10175,6,100,2
7201,10176,1,70,0
7202,10176,2,90,1
7203,10176,3,45,0
7204,10176,4,15,0
7205,10176,5,45,0
7206,10176,6,50,0
7207,10177,1,105,0
7208,10177,2,140,2
7209,10177,3,55,0
7210,10177,4,30,0
7211,10177,5,55,0
7212,10177,6,95,0
7213,10178,1,105,0
7214,10178,2,160,0
7215,10178,3,55,0
7216,10178,4,30,2
7217,10178,5,55,0
7218,10178,6,135,0
7219,10179,1,38,0
7220,10179,2,55,0
7221,10179,3,85,1
7222,10179,4,30,0
7223,10179,5,65,0
7224,10179,6,30,0
7225,10180,1,109,2
7226,10180,2,81,0
7227,10180,3,99,0
7228,10180,4,66,0
7229,10180,5,84,0
7230,10180,6,32,0
7231,10181,1,54,3
7232,10181,2,100,0
7233,10181,3,71,0
7234,10181,4,61,0
7235,10181,5,85,0
7236,10181,6,115,0
7237,10182,1,70,0
7238,10182,2,85,0
7239,10182,3,55,0
7240,10182,4,85,0
7241,10182,5,95,2
7242,10182,6,85,0
7243,10183,1,70,0
7244,10183,2,85,0
7245,10183,3,55,0
7246,10183,4,85,0
7247,10183,5,95,2
7248,10183,6,85,0
7249,10184,1,75,0
7250,10184,2,98,0
7251,10184,3,70,0
7252,10184,4,114,2
7253,10184,5,70,0
7254,10184,6,75,0
7255,10185,1,75,0
7256,10185,2,80,0
7257,10185,3,70,2
7258,10185,4,65,0
7259,10185,5,50,0
7260,10185,6,130,0
7261,10186,1,70,0
7262,10186,2,55,0
7263,10186,3,65,0
7264,10186,4,95,0
7265,10186,5,105,2
7266,10186,6,85,0
7267,10187,1,58,0
7268,10187,2,95,0
7269,10187,3,58,0
7270,10187,4,70,0
7271,10187,5,58,0
7272,10187,6,97,2
7273,10188,1,92,0
7274,10188,2,150,0
7275,10188,3,115,0
7276,10188,4,80,0
7277,10188,5,115,0
7278,10188,6,148,3
7279,10189,1,92,0
7280,10189,2,120,0
7281,10189,3,140,0
7282,10189,4,80,0
7283,10189,5,140,0
7284,10189,6,128,3
7285,10190,1,255,3
7286,10190,2,115,0
7287,10190,3,250,0
7288,10190,4,125,0
7289,10190,5,250,0
7290,10190,6,130,0
7291,10191,1,100,0
7292,10191,2,130,3
7293,10191,3,100,0
7294,10191,4,63,0
7295,10191,5,60,0
7296,10191,6,97,0
7297,10192,1,105,0
7298,10192,2,120,3
7299,10192,3,105,0
7300,10192,4,70,0
7301,10192,5,95,0
7302,10192,6,105,0
7303,10193,1,100,0
7304,10193,2,165,3
7305,10193,3,150,0
7306,10193,4,85,0
7307,10193,5,130,0
7308,10193,6,50,0
7309,10194,1,100,0
7310,10194,2,85,0
7311,10194,3,80,0
7312,10194,4,165,3
7313,10194,5,100,0
7314,10194,6,150,0
7315,10195,1,80,0
7316,10195,2,82,0
7317,10195,3,83,0
7318,10195,4,100,2
7319,10195,5,100,1
7320,10195,6,80,0
7321,10196,1,78,0
7322,10196,2,84,0
7323,10196,3,78,0
7324,10196,4,109,3
7325,10196,5,85,0
7326,10196,6,100,0
7327,10197,1,79,0
7328,10197,2,83,0
7329,10197,3,100,0
7330,10197,4,85,0
7331,10197,5,105,3
7332,10197,6,78,0
7333,10198,1,60,0
7334,10198,2,45,0
7335,10198,3,50,0
7336,10198,4,90,2
7337,10198,5,80,1
7338,10198,6,70,0
7339,10199,1,35,0
7340,10199,2,55,0
7341,10199,3,40,0
7342,10199,4,50,0
7343,10199,5,50,0
7344,10199,6,90,2
7345,10200,1,40,0
7346,10200,2,45,0
7347,10200,3,35,0
7348,10200,4,40,0
7349,10200,5,40,0
7350,10200,6,90,1
7351,10201,1,90,0
7352,10201,2,130,3
7353,10201,3,80,0
7354,10201,4,65,0
7355,10201,5,85,0
7356,10201,6,55,0
7357,10202,1,60,0
7358,10202,2,65,0
7359,10202,3,60,0
7360,10202,4,130,3
7361,10202,5,75,0
7362,10202,6,110,0
7363,10203,1,55,0
7364,10203,2,130,2
7365,10203,3,115,0
7366,10203,4,50,0
7367,10203,5,50,0
7368,10203,6,75,0
7369,10204,1,130,2
7370,10204,2,85,0
7371,10204,3,80,0
7372,10204,4,85,0
7373,10204,5,95,0
7374,10204,6,60,0
7375,10205,1,55,0
7376,10205,2,55,0
7377,10205,3,50,0
7378,10205,4,45,0
7379,10205,5,65,1
7380,10205,6,55,0
7381,10206,1,160,2
7382,10206,2,110,0
7383,10206,3,65,0
7384,10206,4,65,0
7385,10206,5,110,0
7386,10206,6,30,0
7387,10207,1,80,0
7388,10207,2,95,2
7389,10207,3,82,0
7390,10207,4,60,0
7391,10207,5,82,0
7392,10207,6,75,0
7393,10208,1,135,0
7394,10208,2,143,3
7395,10208,3,143,0
7396,10208,4,80,0
7397,10208,5,65,0
7398,10208,6,34,0
7399,10209,1,100,0
7400,10209,2,125,3
7401,10209,3,90,0
7402,10209,4,60,0
7403,10209,5,70,0
7404,10209,6,85,0
7405,10210,1,80,0
7406,10210,2,116,0
7407,10210,3,75,0
7408,10210,4,65,0
7409,10210,5,75,0
7410,10210,6,119,3
7411,10211,1,70,0
7412,10211,2,85,0
7413,10211,3,65,0
7414,10211,4,125,0
7415,10211,5,65,0
7416,10211,6,120,3
7417,10212,1,98,0
7418,10212,2,87,0
7419,10212,3,105,3
7420,10212,4,53,0
7421,10212,5,85,0
7422,10212,6,67,0
7423,10213,1,60,0
7424,10213,2,45,0
7425,10213,3,110,0
7426,10213,4,80,0
7427,10213,5,120,3
7428,10213,6,90,0
7429,10214,1,90,0
7430,10214,2,115,2
7431,10214,3,90,0
7432,10214,4,48,0
7433,10214,5,68,0
7434,10214,6,74,0
7435,10215,1,110,0
7436,10215,2,80,0
7437,10215,3,120,3
7438,10215,4,80,0
7439,10215,5,90,0
7440,10215,6,30,0
7441,10216,1,70,0
7442,10216,2,110,2
7443,10216,3,80,0
7444,10216,4,95,0
7445,10216,5,60,0
7446,10216,6,70,0
7447,10217,1,110,2
7448,10217,2,85,0
7449,10217,3,80,0
7450,10217,4,100,0
7451,10217,5,80,0
7452,10217,6,30,0
7453,10218,1,72,0
7454,10218,2,107,0
7455,10218,3,125,2
7456,10218,4,65,0
7457,10218,5,70,0
7458,10218,6,71,0
7459,10219,1,75,0
7460,10219,2,98,0
7461,10219,3,70,0
7462,10219,4,114,2
7463,10219,5,70,0
7464,10219,6,75,0
7465,10220,1,100,0
7466,10220,2,115,2
7467,10220,3,65,0
7468,10220,4,90,0
7469,10220,5,90,0
7470,10220,6,65,0
7471,10221,1,57,0
7472,10221,2,90,0
7473,10221,3,95,0
7474,10221,4,136,3
7475,10221,5,103,0
7476,10221,6,29,0
7477,10222,1,95,0
7478,10222,2,120,3
7479,10222,3,65,0
7480,10222,4,95,0
7481,10222,5,75,0
7482,10222,6,60,0
7483,10223,1,65,0
7484,10223,2,60,0
7485,10223,3,75,0
7486,10223,4,110,0
7487,10223,5,121,2
7488,10223,6,64,0
7489,10224,1,122,0
7490,10224,2,130,2
7491,10224,3,69,0
7492,10224,4,80,0
7493,10224,5,69,0
7494,10224,6,30,0
7495,10225,1,70,0
7496,10225,2,95,0
7497,10225,3,115,0
7498,10225,4,120,2
7499,10225,5,50,0
7500,10225,6,85,0
7501,10226,1,100,0
7502,10226,2,130,3
7503,10226,3,100,0
7504,10226,4,63,0
7505,10226,5,60,0
7506,10226,6,97,0
7507,10227,1,100,0
7508,10227,2,130,3
7509,10227,3,100,0
7510,10227,4,63,0
7511,10227,5,60,0
7512,10227,6,97,0
7513,10228,1,75,0
7514,10228,2,98,0
7515,10228,3,70,0
7516,10228,4,114,2
7517,10228,5,70,0
7518,10228,6,75,0
7519,10229,1,60,0
7520,10229,2,75,1
7521,10229,3,45,0
7522,10229,4,65,0
7523,10229,5,50,0
7524,10229,6,55,0
7525,10230,1,95,0
7526,10230,2,115,2
7527,10230,3,80,0
7528,10230,4,95,0
7529,10230,5,80,0
7530,10230,6,90,0
7531,10231,1,40,0
7532,10231,2,30,0
7533,10231,3,50,0
7534,10231,4,55,0
7535,10231,5,55,0
7536,10231,6,100,1
7537,10232,1,60,0
7538,10232,2,50,0
7539,10232,3,70,0
7540,10232,4,80,0
7541,10232,5,80,0
7542,10232,6,150,2
7543,10233,1,73,0
7544,10233,2,84,0
7545,10233,3,78,0
7546,10233,4,119,3
7547,10233,5,85,0
7548,10233,6,95,0
7549,10234,1,65,0
7550,10234,2,95,1
7551,10234,3,85,0
7552,10234,4,55,0
7553,10234,5,55,0
7554,10234,6,85,0
7555,10235,1,55,0
7556,10235,2,95,0
7557,10235,3,55,0
7558,10235,4,35,0
7559,10235,5,75,0
7560,10235,6,115,1
7561,10236,1,90,0
7562,10236,2,108,0
7563,10236,3,80,0
7564,10236,4,100,3
7565,10236,5,65,0
7566,10236,6,85,0
7567,10237,1,70,0
7568,10237,2,105,0
7569,10237,3,75,0
7570,10237,4,50,2
7571,10237,5,75,0
