id,species_id,catalog_id,entry_number
7875,979,31,160
7876,979,32,101
7877,979,35,3
7878,979,36,979
7879,980,1,980
7880,980,31,54
7881,981,1,981
7882,981,31,193
7883,981,33,26
7884,981,36,981
7885,982,1,982
7886,982,31,189
7887,982,32,161
7888,983,1,983
7889,983,31,369
7890,983,32,188
7891,983,36,983
7892,984,1,984
7893,984,31,376
7894,985,1,985
7895,985,31,377
7896,986,1,986
7897,986,31,378
7898,987,1,987
7899,987,31,379
7900,988,1,988
7901,988,31,380
7902,989,1,989
7903,989,31,381
7904,990,1,990
7905,990,31,382
7906,991,1,991
7907,991,31,383
7908,992,1,992
7909,992,31,384
7910,993,1,993
7911,993,31,385
7912,994,1,994
7913,994,31,386
7914,995,1,995
7915,995,31,387
7916,996,1,996
7917,996,31,388
7918,996,35,32
7919,997,1,997
7920,997,31,389
7921,997,35,33
7922,998,1,998
7923,998,31,390
7924,998,35,34
7925,999,1,999
7926,999,31,391
7927,999,35,35
7928,1000,1,1000
7929,1000,31,392
7930,1000,35,36
7931,1000,36,1000
7932,1001,1,1001
7933,1001,31,393
7934,1002,1,1002
7935,1002,31,394
7936,1003,1,1003
7937,1003,31,395
7938,1004,1,1004
7939,1004,31,396
7940,1005,1,1005
7941,1005,31,397
7942,1006,1,1006
7943,1006,31,398
7944,1007,1,1007
7945,1007,31,399
7946,1008,1,1008
7947,1008,31,400
7948,1009,1,1009
7949,1009,33,241
7950,1010,1,1010
7951,1010,33,242
7952,1011,1,1011
7953,1011,32,36
7954,1012,1,1012
7955,1012,32,76
7956,1013,1,1013
7957,1013,32,77
7958,1013,36,1013
7959,1014,1,1014
7960,1014,32,197
7961,1015,1,1015
7962,1015,32,198
7963,1016,1,1016
7964,1016,32,199
7965,1017,1,1017
7966,1017,32,200
7967,1018,1,1018
7968,1018,33,162
7969,1018,36,1018
7970,1019,1,1019
7971,1019,33,163
7972,1019,36,1019
7973,1020,1,1020
7974,1020,33,236
7975,1021,1,1021
7976,1021,33,237
7977,1022,1,1022
7978,1022,33,239
7979,1023,1,1023
7980,1023,33,238
7981,1024,1,1024
7982,1024,33,240
7983,1025,1,1025
7984,1025,33,243
