id,area_id,creature_id,method_id,min_level,max_level,chance,max_chance
12308,176,271,1,20,20,4,8
12310,176,271,1,48,48,4,8
12314,176,274,1,20,20,4,8
12316,176,274,1,48,48,4,8
12321,176,278,5,40,50,60,70
12324,176,278,5,45,55,1,70
12326,176,279,5,45,55,30,30
12329,176,283,5,35,45,5,95
12331,176,284,5,35,55,1,5
12333,176,313,1,50,50,10,10
12334,176,313,1,49,49,10,10
12336,176,314,1,50,50,5,5
12337,176,314,1,49,49,10,10
12339,176,315,1,48,48,20,45
12340,176,315,1,49,49,20,45
12341,176,315,1,50,50,5,45
12342,176,432,1,50,50,10,10
12346,177,54,5,20,40,30,90
12348,177,54,5,20,30,30,90
12353,177,55,5,30,40,4,10
12357,177,55,5,20,40,1,10
12363,177,118,3,10,25,1,45
12364,177,118,3,15,20,40,45
12366,177,118,3,25,35,1,45
12372,177,119,4,20,50,1,45
12373,177,119,4,30,40,40,45
12375,177,119,4,40,55,1,45
12390,177,129,2,4,6,60,155
12391,177,129,2,3,7,30,155
12393,177,129,2,5,10,4,155
12394,177,129,2,5,15,1,155
12395,177,129,3,15,20,40,155
12396,177,129,3,10,25,15,155
12401,177,130,4,30,40,40,55
12402,177,130,4,40,55,15,55
12406,178,54,5,20,40,30,90
12408,178,54,5,20,30,30,90
12413,178,55,5,30,40,4,10
12417,178,55,5,20,40,1,10
12418,178,118,3,15,20,40,45
12420,178,118,3,25,35,1,45
12422,178,119,4,40,55,1,5
12437,178,129,2,4,6,60,155
12438,178,129,2,3,7,30,155
12440,178,129,2,5,10,4,155
12441,178,129,2,5,15,1,155
12442,178,129,3,15,20,40,155
12443,178,129,3,10,25,15,155
12445,178,130,4,30,40,40,40
12446,178,130,4,30,55,40,40
12450,178,339,3,15,20,40,45
12452,178,339,3,10,25,1,45
12454,178,340,4,40,55,15,15
12457,178,341,4,30,40,40,40
12461,178,342,4,35,55,1,5
12462,178,342,4,40,55,15,15
12465,179,54,5,35,45,1,10
12472,179,55,5,40,50,30,100
12475,179,55,5,45,55,1,100
12477,179,55,5,35,55,30,90
12481,179,118,3,15,20,40,45
12483,179,118,3,10,25,1,45
12487,179,119,4,30,40,40,45
12489,179,119,4,20,50,1,45
12504,179,129,2,4,6,60,300
12505,179,129,2,3,7,30,300
12507,179,129,2,5,10,4,300
12508,179,129,2,5,15,1,300
12510,179,129,3,15,20,40,300
12511,179,129,3,10,25,15,300
12513,179,129,3,25,35,1,300
12514,179,129,4,40,60,40,300
12515,179,129,4,30,70,40,300
12516,179,129,4,20,80,15,300
12517,179,129,4,10,90,4,300
12518,179,129,4,1,100,1,300
12521,179,130,4,30,40,40,55
12522,179,130,4,40,55,15,55
12525,180,72,5,20,30,60,60
12529,180,73,5,20,40,4,9
12544,180,129,2,4,6,60,155
12545,180,129,2,3,7,30,155
12547,180,129,2,5,10,4,155
12548,180,129,2,5,15,1,155
12549,180,129,3,15,20,40,155
12550,180,129,3,10,25,15,155
12552,180,130,4,30,40,40,40
12553,180,130,4,30,55,40,40
12555,180,170,4,15,25,40,40
12556,180,170,4,20,50,15,15
12560,180,171,4,20,45,1,5
12563,180,278,5,20,30,30,30
12568,180,279,5,20,40,1,1
12574,180,456,3,10,25,1,45
12575,180,456,3,15,20,40,40
12579,180,457,3,25,35,1,50
12580,180,457,4,30,40,40,50
12582,180,457,4,40,55,1,50
12584,181,73,5,35,45,60,60
12585,181,73,5,30,50,60,60
12600,181,129,2,4,6,60,155
12601,181,129,2,3,7,30,155
12603,181,129,2,5,10,4,155
12604,181,129,2,5,15,1,155
12605,181,129,3,15,20,40,155
12606,181,129,3,10,25,15,155
12608,181,130,4,30,40,40,40
12609,181,130,4,30,55,40,40
12613,181,223,3,15,20,40,45
12615,181,223,3,10,25,1,45
12616,181,223,3,15,25,40,40
12618,181,224,4,40,55,15,15
12620,181,224,3,25,35,1,20
12621,181,224,4,20,50,15,20
12623,181,279,5,35,45,30,30
12624,181,279,5,30,50,30,30
12627,181,320,4,30,40,40,40
12631,181,321,4,35,55,1,5
12633,181,321,4,40,55,1,5
12639,181,458,5,35,45,1,10
12642,181,458,5,30,40,1,10
12645,182,19,1,20,20,4,5
12646,182,19,1,22,22,1,5
12648,182,19,1,47,47,1,5
12651,182,20,1,52,52,20,30
12652,182,20,1,51,51,10,30
12653,182,20,1,50,50,10,15
12654,182,20,1,49,49,5,15
12657,182,21,1,20,20,4,5
12658,182,21,1,22,22,1,5
12664,182,22,1,52,52,20,60
12666,182,22,1,53,53,10,60
12668,182,22,1,51,51,10,60
12670,182,22,1,48,48,10,40
12672,182,22,1,50,50,10,40
12675,182,55,1,53,53,5,10
12676,182,55,1,51,51,5,10
12680,182,56,1,22,22,1,2
12682,182,56,1,47,47,1,2
12685,182,57,1,51,51,10,20
12686,182,57,1,53,53,10,20
12687,182,57,1,49,49,10,20
12688,182,57,1,50,50,10,20
12690,182,67,1,53,53,10,10
12691,182,67,1,48,48,20,25
12692,182,67,1,50,50,5,25
12694,182,73,5,40,55,5,5
12697,182,73,5,35,55,1,10
12698,182,75,1,49,49,20,20
12699,182,86,5,35,45,30,30
12701,182,87,5,40,55,1,5
12705,182,98,1,52,52,20,40
12706,182,98,1,48,48,20,40
12707,182,98,1,49,49,20,40
12714,182,116,3,15,20,40,45
12716,182,116,3,10,25,1,45
12722,182,117,4,35,55,1,45
12723,182,117,4,30,40,40,45
12725,182,117,4,40,55,1,45
12740,182,129,2,4,6,60,155
12741,182,129,2,3,7,30,155
12743,182,129,2,5,10,4,155
12744,182,129,2,5,15,1,155
12745,182,129,3,15,20,40,155
12746,182,129,3,10,25,15,155
12748,182,130,4,30,40,40,40
12749,182,130,4,30,55,40,40
12750,182,278,1,49,49,10,75
12752,182,278,1,47,47,1,75
12753,182,278,5,35,45,60,75
12755,182,279,5,40,55,60,60
12756,182,279,5,35,55,30,30
12759,182,354,1,53,53,10,20
12760,182,354,1,51,51,10,20
12761,182,354,1,48,48,10,20
12762,182,354,1,50,50,10,20
12763,182,363,5,35,45,30,30
12765,182,364,5,40,55,1,5
12767,182,369,4,40,50,15,15
12768,182,369,4,20,50,15,15
12771,183,43,1,18,18,10,11
12772,183,43,1,23,23,1,11
12774,183,43,1,47,47,10,20
12776,183,44,1,50,50,20,20
12777,183,44,1,49,49,5,5
12779,183,55,1,52,52,10,10
12782,183,69,1,18,18,10,11
12783,183,69,1,23,23,1,11
12787,183,69,1,47,47,10,40
12789,183,70,1,50,50,20,20
12790,183,70,1,49,49,5,5
12792,183,73,5,40,55,5,5
12795,183,73,5,35,55,1,10
12796,183,86,5,35,45,30,30
12798,183,87,5,40,55,1,5
12813,183,129,2,4,6,60,155
12814,183,129,2,3,7,30,155
12816,183,129,2,5,10,4,155
12817,183,129,2,5,15,1,155
12818,183,129,3,15,20,40,155
12819,183,129,3,10,25,15,155
12821,183,130,4,30,40,40,40
12822,183,130,4,30,55,40,40
12828,183,175,1,18,18,10,22
12830,183,175,1,23,23,1,22
12831,183,175,1,49,49,10,22
12833,183,175,1,48,48,1,22
12834,183,175,1,50,50,1,22
12838,183,222,1,50,50,20,40
12840,183,222,1,48,48,20,40
12847,183,223,3,15,20,40,45
12849,183,223,3,10,25,1,45
12851,183,224,4,40,55,15,15
12852,183,224,4,20,50,15,15
12853,183,267,1,51,51,10,10
12854,183,269,1,51,51,10,10
12856,183,278,1,48,48,1,5
12858,183,279,5,40,55,60,60
12860,183,279,1,50,50,10,80
12865,183,279,1,48,48,4,80
12866,183,279,5,35,55,30,80
12867,183,315,1,49,49,10,10
12870,183,320,4,30,40,40,40
12874,183,321,4,35,55,1,5
12876,183,321,4,40,55,1,5
12877,183,363,5,35,45,30,30
12879,183,364,5,40,55,1,5
12880,183,364,5,35,55,60,60
12884,183,419,1,51,51,5,13
12885,183,419,1,52,52,4,13
12887,183,419,1,48,48,20,25
12889,183,419,1,50,50,1,25
12891,183,423,1,51,51,5,5
12902,184,72,5,20,24,60,140
12903,184,72,5,15,19,30,140
12909,184,72,5,15,25,60,135
12910,184,72,5,10,20,30,135
12912,184,72,2,10,10,5,135
12913,184,72,3,20,20,30,135
12919,184,73,5,20,24,10,30
12927,184,73,5,15,25,1,30
12929,184,73,4,40,40,5,30
12938,184,90,3,20,20,10,40
12939,184,90,4,40,40,30,40
12948,184,102,7,2,3,5,40
12951,184,102,7,4,5,5,40
12967,184,129,2,10,10,15,125
12968,184,129,3,20,20,40,125
12973,184,152,18,5,5,100,100
12978,184,155,18,5,5,100,100
12983,184,158,18,5,5,100,100
12986,184,163,7,2,3,50,100
12987,184,163,7,4,5,50,100
12989,184,165,7,4,5,15,30
12991,184,167,7,4,5,15,30
13002,184,170,3,20,20,5,60
13003,184,170,4,40,40,40,60
13008,184,171,4,40,40,10,10
13012,184,204,7,2,3,15,30
13048,185,16,1,2,2,10,110
13052,185,16,1,3,3,10,110
13056,185,16,1,4,4,1,110
13068,185,19,1,3,3,10,55
13076,185,19,1,4,4,5,25
13080,185,19,1,2,2,1,25
13090,185,21,22,10,10,15,210
13093,185,21,23,10,10,15,210
13094,185,21,24,10,10,50,210
13097,185,102,22,10,10,5,60
13100,185,102,23,10,10,5,60
13103,185,102,24,10,10,5,60
13112,185,102,7,2,3,5,40
13115,185,102,7,4,5,5,40
13139,185,161,1,3,3,10,80
13142,185,161,1,4,4,5,80
13144,185,161,1,2,2,1,80
13159,185,163,22,10,10,50,205
13160,185,163,23,10,10,50,205
13161,185,163,24,10,10,50,205
13174,185,163,1,2,2,10,185
13177,185,163,1,3,3,10,185
13179,185,163,1,4,4,1,185
13180,185,163,7,2,3,50,185
13181,185,163,7,4,5,50,185
13182,185,165,22,10,10,15,30
13183,185,165,23,10,10,15,30
13185,185,165,7,4,5,15,30
13186,185,167,22,10,10,15,30
13187,185,167,23,10,10,15,30
13189,185,167,7,4,5,15,30
13193,185,187,1,3,3,1,10
13205,185,190,22,10,10,5,60
13208,185,190,23,10,10,5,60
13211,185,190,24,10,10,5,60
13213,185,204,24,10,10,15,30
13217,185,204,7,2,3,15,30
13221,185,214,24,10,10,15,30
13224,185,311,1,2,2,10,20
13225,185,311,1,3,3,10,20
13229,185,312,1,3,3,10,20
13234,185,403,1,2,2,10,40
13237,185,403,1,3,3,10,40
13242,186,72,5,20,24,60,90
13243,186,72,5,15,19,30,90
13246,186,72,5,15,25,60,90
13247,186,72,5,10,20,30,90
13250,186,73,5,20,24,10,10
13256,186,73,5,15,25,1,10
13305,186,98,2,10,10,5,125
13308,186,98,3,20,20,5,125
13311,186,98,4,40,40,5,125
13322,186,99,4,40,40,10,10
13333,186,102,7,2,3,5,105
13336,186,102,7,4,5,5,105
13338,186,102,7,18,20,15,105
13347,186,120,3,20,20,10,40
13348,186,120,4,40,40,30,40
13370,186,129,2,10,10,15,125
13371,186,129,3,20,20,40,125
13374,186,163,7,2,3,50,100
13375,186,163,7,4,5,50,100
13377,186,165,7,4,5,15,30
13379,186,167,7,4,5,15,30
13383,186,204,7,2,3,15,30
13401,186,222,3,20,20,10,80
13403,186,222,4,40,40,30,80
13410,186,276,7,18,20,5,35
13411,186,276,7,21,25,5,35
13423,187,10,1,3,3,10,85
13427,187,10,1,4,4,1,85
13430,187,11,1,5,5,1,25
13437,187,11,1,4,4,1,25
13447,187,13,1,3,3,10,85
13451,187,13,1,4,4,1,85
13454,187,14,1,5,5,1,25
13461,187,14,1,4,4,1,25
13479,187,16,1,2,2,10,90
13487,187,16,1,3,3,10,60
13493,187,16,1,4,4,1,60
13503,187,19,1,3,3,10,40
13505,187,19,1,4,4,5,40
13515,187,21,22,10,10,15,210
13518,187,21,23,10,10,15,210
13519,187,21,24,10,10,50,210
13520,187,41,1,3,3,5,5
13539,187,60,1,4,4,20,270
13547,187,60,5,20,24,60,270
13548,187,60,5,15,19,30,270
13560,187,60,5,15,25,60,245
13561,187,60,5,10,20,30,245
13563,187,60,2,10,10,5,245
13567,187,60,3,20,20,5,245
13570,187,60,4,40,40,10,245
13573,187,61,5,20,24,10,10
13578,187,61,5,15,25,4,10
13579,187,61,5,32,32,1,10
13582,187,102,22,10,10,5,60
13585,187,102,23,10,10,5,60
13588,187,102,24,10,10,5,60
13597,187,102,7,2,3,5,40
13600,187,102,7,4,5,5,40
13621,187,129,2,10,10,15,145
13622,187,129,3,20,20,40,145
13624,187,129,4,40,40,5,145
13629,187,163,1,2,2,30,60
13638,187,163,22,10,10,50,195
13639,187,163,23,10,10,50,195
13640,187,163,24,10,10,50,195
13650,187,163,1,3,3,10,160
13656,187,163,1,4,4,1,160
13657,187,163,7,2,3,50,160
13658,187,163,7,4,5,50,160
13661,187,165,22,10,10,15,60
13662,187,165,23,10,10,15,60
13664,187,165,1,3,3,10,60
13666,187,165,7,4,5,15,60
13668,187,167,1,3,3,30,60
13669,187,167,22,10,10,15,60
13670,187,167,23,10,10,15,60
13672,187,167,1,2,2,10,60
13674,187,167,7,4,5,15,60
13678,187,187,1,4,4,1,10
13690,187,190,22,10,10,5,60
13693,187,190,23,10,10,5,60
13696,187,190,24,10,10,5,60
13698,187,204,24,10,10,15,30
13702,187,204,7,2,3,15,30
13706,187,214,24,10,10,15,30
13710,187,264,1,4,4,10,20
13711,187,293,1,2,2,10,20
13714,187,293,1,3,3,10,20
13718,187,399,1,4,4,10,20
13719,187,418,1,2,2,10,20
13722,187,418,1,3,3,10,20
13734,188,10,1,4,4,10,70
13738,188,10,1,5,5,1,70
13741,188,11,1,6,6,1,30
13752,188,11,1,5,5,1,30
13761,188,13,1,4,4,10,65
13763,188,13,1,5,5,1,65
13766,188,14,1,6,6,1,25
13773,188,14,1,5,5,1,25
13786,188,16,1,3,3,10,60
13788,188,16,1,4,4,10,40
13792,188,16,1,5,5,1,40
13802,188,19,1,4,4,10,40
13804,188,19,1,5,5,5,40
13814,188,21,22,10,10,15,210
13817,188,21,23,10,10,15,210
13818,188,21,24,10,10,50,210
13819,188,41,1,4,4,5,5
13838,188,60,1,4,4,30,280
13846,188,60,5,20,24,60,280
13847,188,60,5,15,19,30,280
13859,188,60,5,15,25,60,245
13860,188,60,5,10,20,30,245
13862,188,60,2,10,10,5,245
13866,188,60,3,20,20,5,245
13869,188,60,4,40,40,10,245
13872,188,61,5,20,24,10,10
13877,188,61,5,15,25,4,10
13878,188,61,5,32,32,1,10
13885,188,69,1,5,5,20,20
13889,188,69,1,3,3,10,20
13891,188,92,1,5,5,1,5
13894,188,102,22,10,10,5,60
13897,188,102,23,10,10,5,60
13900,188,102,24,10,10,5,60
13909,188,102,7,3,4,5,40
13912,188,102,7,5,6,5,40
13933,188,129,2,10,10,15,145
13934,188,129,3,20,20,40,145
13936,188,129,4,40,40,5,145
13940,188,163,1,3,3,30,40
13945,188,163,22,10,10,50,160
13946,188,163,23,10,10,50,160
13947,188,163,24,10,10,50,160
13955,188,163,1,4,4,10,140
13959,188,163,1,5,5,1,140
13960,188,163,7,3,4,50,140
13961,188,163,7,5,6,50,140
13964,188,165,22,10,10,15,60
13965,188,165,23,10,10,15,60
13967,188,165,1,4,4,10,60
13969,188,165,7,5,6,15,60
13971,188,167,1,4,4,30,60
13972,188,167,22,10,10,15,60
13973,188,167,23,10,10,15,60
13975,188,167,1,3,3,10,60
13977,188,167,7,5,6,15,60
13981,188,187,1,5,5,1,10
13993,188,190,22,10,10,5,60
13996,188,190,23,10,10,5,60
13999,188,190,24,10,10,5,60
14001,188,204,24,10,10,15,30
14005,188,204,7,3,4,15,30
14009,188,214,24,10,10,15,30
14013,188,264,1,3,3,10,20
14014,188,293,1,3,3,10,20
14017,188,293,1,4,4,10,20
14021,188,399,1,3,3,10,20
14022,188,418,1,3,3,10,20
14025,188,418,1,4,4,10,20
14051,189,60,5,20,24,60,250
14052,189,60,5,15,19,30,250
14064,189,60,5,15,25,60,245
14065,189,60,5,10,20,30,245
14067,189,60,2,10,10,5,245
14071,189,60,3,20,20,5,245
14074,189,60,4,40,40,10,245
14077,189,61,5,20,24,10,10
14083,189,61,5,15,25,1,10
14095,189,102,7,10,10,5,40
14116,189,129,2,10,10,15,145
14117,189,129,3,20,20,40,145
14119,189,129,4,40,40,5,145
14124,189,163,7,2,3,50,130
14125,189,163,7,4,5,50,130
14127,189,163,7,10,10,15,130
14130,189,175,19,5,5,100,100
14134,189,204,7,10,10,15,30
14144,189,340,2,10,10,15,180
14147,189,340,3,20,20,10,180
14152,189,340,4,40,40,5,180
14231,190,19,1,4,4,10,185
14237,190,19,1,3,3,5,185
14242,190,19,1,6,6,1,185
14243,190,19,1,5,5,1,185
14266,190,92,1,3,3,10,85
14267,190,92,1,4,4,10,85
14269,190,92,1,5,5,10,85
14271,190,92,1,6,6,1,85
14274,190,263,1,3,3,10,20
14275,190,263,1,4,4,10,20
14279,190,307,1,5,5,10,20
14283,190,327,1,5,5,10,20
14286,190,441,1,3,3,10,20
14287,190,441,1,4,4,10,20
14366,191,19,1,4,4,10,185
14372,191,19,1,3,3,5,185
14377,191,19,1,6,6,1,185
14378,191,19,1,5,5,1,185
14401,191,92,1,3,3,10,85
14402,191,92,1,4,4,10,85
14404,191,92,1,5,5,10,85
14406,191,92,1,6,6,1,85
14409,191,263,1,3,3,10,20
14410,191,263,1,4,4,10,20
14414,191,307,1,5,5,10,20
14418,191,327,1,5,5,10,20
14421,191,441,1,3,3,10,20
14422,191,441,1,4,4,10,20
14424,192,16,1,7,7,5,10
14434,192,19,1,8,8,1,15
14438,192,19,1,5,5,30,90
14451,192,19,1,6,6,1,15
14452,192,19,1,4,4,1,15
14462,192,21,22,10,10,15,210
14465,192,21,23,10,10,15,210
14466,192,21,24,10,10,50,210
14472,192,23,22,10,10,15,90
14473,192,23,23,10,10,15,90
14475,192,23,1,4,4,10,30
14481,192,41,1,8,8,1,6
14482,192,41,1,6,6,10,10
14490,192,41,1,4,4,1,10
14499,192,69,1,7,7,20,60
14511,192,69,1,6,6,10,80
14532,192,72,5,15,19,60,210
14541,192,72,5,10,20,60,200
14543,192,72,2,10,10,5,200
14546,192,72,3,20,20,10,200
14548,192,72,4,40,40,30,200
14551,192,73,5,20,24,10,10
14556,192,73,5,15,25,4,10
14557,192,73,5,36,36,1,10
14559,192,92,1,7,7,1,5
14562,192,102,22,10,10,5,60
14565,192,102,23,10,10,5,60
14568,192,102,24,10,10,5,60
14577,192,102,7,4,5,5,40
14580,192,102,7,6,7,5,40
14596,192,129,2,5,5,15,225
14607,192,129,2,10,10,15,145
14608,192,129,3,20,20,40,145
14610,192,129,4,40,40,5,145
14611,192,163,1,7,7,5,185
14613,192,163,22,10,10,15,185
14615,192,163,23,10,10,15,185
14616,192,163,24,10,10,50,185
14621,192,163,7,4,5,50,130
14624,192,163,7,6,7,15,130
14642,192,179,1,6,6,5,50
14652,192,187,1,7,7,1,30
14660,192,187,1,6,6,5,20
14672,192,190,22,10,10,5,60
14675,192,190,23,10,10,5,60
14678,192,190,24,10,10,5,60
14684,192,194,1,8,8,5,39
14685,192,194,1,4,4,30,30
14693,192,194,1,6,6,1,35
14696,192,195,5,20,24,30,30
14698,192,195,5,15,25,30,30
14700,192,204,24,10,10,15,30
14704,192,204,7,4,5,15,30
14723,192,211,2,5,5,15,190
14742,192,211,2,10,10,15,185
14746,192,211,3,20,20,5,185
14751,192,211,4,40,40,5,185
14755,192,214,24,10,10,15,30
14759,192,264,1,6,6,10,20
14762,192,293,1,6,6,10,20
14763,192,293,1,4,4,10,20
14767,192,399,1,6,6,10,20
14770,192,418,1,6,6,10,20
14771,192,418,1,4,4,10,20
14803,193,60,2,10,10,5,155
14807,193,60,3,20,20,5,155
14810,193,60,4,40,40,10,155
14813,193,74,6,8,14,90,100
14814,193,74,6,3,6,10,100
14835,193,129,2,10,10,15,145
14836,193,129,3,20,20,40,145
14838,193,129,4,40,40,5,145
14869,193,177,1,20,20,10,90
14870,193,177,1,22,22,10,90
14872,193,177,1,18,18,10,90
14874,193,177,1,24,24,5,90
14877,193,194,1,20,20,5,70
14878,193,194,1,22,22,5,70
14879,193,194,5,15,19,60,70
14881,193,194,5,10,20,60,60
14889,193,195,1,22,22,1,50
14890,193,195,5,20,24,30,50
14891,193,195,5,14,19,10,50
14896,193,195,5,15,25,30,40
14899,193,195,5,10,20,1,40
14915,193,235,1,20,20,1,10
14916,193,235,1,22,22,1,10
14920,193,264,1,18,18,10,20
14923,193,293,1,20,20,10,20
14924,193,293,1,22,22,10,20
14928,193,399,1,18,18,10,20
14931,193,418,1,20,20,10,20
14932,193,418,1,22,22,10,20
14977,194,201,1,5,5,1,100
15022,195,201,1,5,5,1,100
15067,196,201,1,5,5,1,100
15112,197,201,1,5,5,1,100
15123,198,19,1,6,6,10,40
15125,198,19,1,4,4,5,40
15130,198,27,1,6,6,10,30
15145,198,41,1,5,5,10,25
15147,198,41,1,7,7,1,25
15156,198,74,1,6,6,10,30
15170,198,95,1,6,6,1,5
15198,198,118,2,10,10,5,145
15202,198,118,3,20,20,5,145
15204,198,118,4,40,40,30,145
15209,198,119,4,40,40,10,10
15230,198,129,2,10,10,15,145
15231,198,129,3,20,20,40,145
15233,198,129,4,40,40,5,145
15236,198,194,1,5,5,20,80
15237,198,194,5,15,19,60,80
15239,198,194,5,10,20,60,60
15244,198,195,5,20,24,30,40
15245,198,195,5,15,19,10,40
15250,198,195,5,15,25,30,40
15253,198,195,5,10,20,1,40
15257,198,296,1,5,5,10,20
15261,198,359,1,6,6,10,20
15265,198,433,1,5,5,10,20
15269,198,436,1,6,6,10,20
15287,199,19,1,8,8,10,35
15289,199,19,1,6,6,1,35
15292,199,27,1,8,8,10,30
15300,199,41,1,8,8,20,130
15301,199,41,1,6,6,30,130
15307,199,41,1,7,7,10,25
15309,199,41,1,9,9,1,25
15318,199,74,1,8,8,10,30
15327,199,95,1,8,8,5,10
15355,199,118,2,10,10,5,145
15359,199,118,3,20,20,5,145
15361,199,118,4,40,40,30,145
15366,199,119,4,40,40,10,10
15387,199,129,2,10,10,15,145
15388,199,129,3,20,20,40,145
15390,199,129,4,40,40,5,145
15393,199,194,1,8,8,20,80
15394,199,194,5,15,19,60,80
15396,199,194,5,10,20,60,60
15401,199,195,5,20,24,30,40
15402,199,195,5,15,19,10,40
15407,199,195,5,15,25,30,40
15410,199,195,5,10,20,1,40
15414,199,296,1,7,7,10,20
15418,199,359,1,8,8,10,20
15422,199,433,1,7,7,10,20
15426,199,436,1,8,8,10,20
15432,200,19,1,20,20,1,5
15437,200,20,1,21,21,10,30
15441,200,20,1,22,22,10,30
15452,200,41,1,22,22,10,30
15461,200,42,1,22,22,10,20
15464,200,72,5,15,19,60,60
15466,200,72,5,10,20,60,60
15469,200,73,5,20,24,10,10
15475,200,73,5,15,25,1,10
15480,200,74,1,20,20,5,15
15484,200,74,1,21,21,5,10
15498,200,95,1,23,23,1,5
15547,200,98,2,10,10,5,125
15550,200,98,3,20,20,5,125
15553,200,98,4,40,40,5,125
15564,200,99,4,40,40,10,10
15573,200,120,3,20,20,10,40
15574,200,120,4,40,40,30,40
15596,200,129,2,10,10,15,125
15597,200,129,3,20,20,40,125
15602,200,131,20,20,20,100,100
15605,200,195,1,22,22,20,50
15606,200,195,5,20,24,30,50
15608,200,195,5,15,25,30,30
15626,200,222,3,20,20,10,80
15628,200,222,4,40,40,30,80
15632,200,296,1,22,22,10,20
15636,200,359,1,22,22,10,20
15640,200,433,1,22,22,10,20
15644,200,436,1,22,22,10,20
15656,201,19,1,8,8,1,55
15667,201,19,1,7,7,10,65
15677,201,19,1,6,6,5,35
15679,201,19,1,4,4,1,35
15701,201,21,22,10,10,15,240
15703,201,21,23,10,10,15,240
15704,201,21,24,10,10,50,240
15716,201,21,1,6,6,10,170
15717,201,21,7,3,5,50,170
15720,201,21,7,6,8,15,170
15726,201,23,22,10,10,15,40
15727,201,23,23,10,10,15,40
15729,201,23,1,7,7,10,30
15753,201,41,1,6,6,10,45
15757,201,41,1,8,8,1,45
15759,201,41,1,4,4,1,45
15762,201,74,1,6,6,20,60
15776,201,187,1,7,7,1,30
15788,201,187,1,6,6,10,70
15792,201,187,1,8,8,1,70
15813,201,190,22,10,10,5,60
15816,201,190,23,10,10,5,60
15819,201,190,24,10,10,5,60
15828,201,190,7,3,5,5,40
15831,201,190,7,6,8,5,40
15837,201,214,24,10,10,15,30
15841,201,214,7,3,5,15,30
15844,201,311,1,6,6,10,20
15845,201,311,1,7,7,10,20
15849,201,312,1,6,6,10,20
15855,201,403,1,7,7,10,40
15857,201,403,1,6,6,10,40
15880,202,41,1,5,5,10,85
15881,202,41,1,6,6,10,85
15883,202,41,1,7,7,10,85
15885,202,41,1,8,8,1,85
15901,202,79,5,15,19,60,115
15902,202,79,5,20,24,30,115
15903,202,79,5,10,14,10,115
15914,202,79,1,6,6,5,115
15916,202,79,1,8,8,1,115
15917,202,79,5,10,20,60,115
15918,202,79,5,15,25,30,115
15921,202,79,5,5,15,1,115
15949,202,118,2,10,10,5,145
15953,202,118,3,20,20,5,145
15955,202,118,4,40,40,30,145
15960,202,119,4,40,40,10,10
15981,202,129,2,10,10,15,145
15982,202,129,3,20,20,40,145
15984,202,129,4,40,40,5,145
15988,202,296,1,7,7,10,20
15991,202,359,1,5,5,10,20
15992,202,359,1,6,6,10,20
15996,202,433,1,7,7,10,20
15999,202,436,1,5,5,10,20
16000,202,436,1,6,6,10,20
16018,203,41,1,21,21,10,80
16019,203,41,1,23,23,10,80
16021,203,41,1,19,19,10,80
16028,203,42,1,23,23,1,5
16042,203,79,5,15,19,60,105
16043,203,79,5,20,24,30,105
16051,203,79,1,21,21,5,105
16053,203,79,1,23,23,1,105
16054,203,79,5,10,20,60,105
16055,203,79,5,15,25,30,105
16058,203,80,5,20,24,10,10
16063,203,80,5,15,25,4,10
16064,203,80,5,30,30,1,10
16092,203,118,2,10,10,5,145
16096,203,118,3,20,20,5,145
16098,203,118,4,40,40,30,145
16103,203,119,4,40,40,10,10
16124,203,129,2,10,10,15,145
16125,203,129,3,20,20,40,145
16127,203,129,4,40,40,5,145
16131,203,296,1,19,19,10,20
16134,203,359,1,21,21,10,20
16135,203,359,1,23,23,10,20
16139,203,433,1,19,19,10,20
16142,203,436,1,21,21,10,20
16143,203,436,1,23,23,10,20
16149,204,10,22,10,10,15,290
16151,204,10,23,10,10,15,290
16155,204,10,24,10,10,15,75
16160,204,10,1,5,5,10,140
16163,204,10,1,6,6,10,140
16165,204,10,7,3,5,15,140
16169,204,11,22,10,10,15,90
16170,204,11,23,10,10,15,90
16172,204,11,1,7,7,20,45
16173,204,11,24,10,10,5,45
16177,204,11,1,6,6,10,70
16179,204,11,1,5,5,5,70
16181,204,11,7,3,5,5,70
16184,204,12,24,10,10,5,15
16185,204,12,22,10,10,5,10
16186,204,12,23,10,10,5,10
16188,204,12,7,6,8,5,10
16194,204,13,22,10,10,15,290
16196,204,13,23,10,10,15,290
16200,204,13,24,10,10,15,75
16205,204,13,1,5,5,10,140
16208,204,13,1,6,6,10,140
16210,204,13,7,3,5,15,140
16214,204,14,22,10,10,15,90
16215,204,14,23,10,10,15,90
16217,204,14,1,7,7,10,25
16218,204,14,24,10,10,5,25
16222,204,14,1,6,6,10,70
16224,204,14,1,5,5,5,70
16226,204,14,7,3,5,5,70
16229,204,15,24,10,10,5,15
16230,204,15,22,10,10,5,10
16231,204,15,23,10,10,5,10
16233,204,15,7,6,8,5,10
16235,204,16,1,7,7,5,10
16249,204,41,1,6,6,10,25
16251,204,41,1,5,5,1,25
16257,204,43,1,7,7,20,50
16264,204,43,1,5,5,10,60
16265,204,43,1,6,6,10,60
16297,204,46,1,5,5,5,25
16299,204,46,1,6,6,1,25
16300,204,48,1,5,5,30,30
16305,204,54,1,7,7,10,100
16306,204,54,5,15,19,60,100
16307,204,54,5,10,14,30,100
16310,204,54,5,10,20,60,90
