id,creature_id,skill_id,learn_method_id,level_learned_at
315811,316,851,4,0
315827,317,1,1,1
315833,317,7,3,0
315834,317,7,4,0
315840,317,8,3,0
315841,317,8,4,0
315847,317,9,3,0
315848,317,9,4,0
315849,317,14,4,0
315850,317,29,3,0
315855,317,34,3,0
315872,317,34,1,0
315873,317,34,4,0
315874,317,36,4,0
315876,317,38,3,0
315878,317,38,4,0
315894,317,58,4,0
315910,317,63,4,0
315912,317,68,3,0
315925,317,70,4,0
315941,317,76,4,0
315942,317,86,4,0
315953,317,89,4,0
315984,317,92,1,25
315985,317,92,4,0
315987,317,102,3,0
316003,317,104,4,0
316004,317,111,3,0
316005,317,118,4,0
316006,317,120,3,0
316037,317,124,1,1
316053,317,133,1,12
316054,317,133,4,0
316056,317,138,3,0
316067,317,138,4,0
316098,317,139,1,1
316100,317,153,3,0
316110,317,153,4,0
316126,317,156,4,0
316128,317,164,3,0
316140,317,164,4,0
316141,317,168,4,0
316148,317,173,3,0
316149,317,174,4,0
316165,317,182,4,0
316196,317,188,1,37
316197,317,188,4,0
316200,317,189,3,0
316201,317,189,4,0
316212,317,202,3,0
316213,317,202,4,0
316214,317,203,3,0
316219,317,203,4,0
316222,317,205,3,0
316228,317,207,3,0
316234,317,207,4,0
316249,317,213,4,0
316254,317,214,3,0
316260,317,214,4,0
316292,317,220,3,0
316293,317,220,1,54
316294,317,220,4,0
316295,317,223,3,0
316311,317,227,1,20
316312,317,227,4,0
316342,317,240,4,0
316358,317,241,4,0
316374,317,247,4,0
316387,317,249,4,0
316403,317,254,1,30
316419,317,255,1,30
316435,317,256,1,30
316451,317,263,4,0
316452,317,270,4,0
316453,317,280,4,0
316484,317,281,1,1
316485,317,282,4,0
316515,317,331,4,0
316519,317,335,3,0
316520,317,341,4,0
316530,317,351,3,0
316531,317,351,4,0
316541,317,352,3,0
316543,317,352,4,0
316547,317,374,4,0
316574,317,380,3,0
316576,317,380,1,42
316577,317,390,4,0
316578,317,398,4,0
316583,317,402,3,0
316584,317,402,4,0
316595,317,416,4,0
316596,317,428,4,0
316614,317,441,3,0
316617,317,441,1,1
316618,317,441,4,0
316628,317,474,4,0
316635,317,482,4,0
316643,317,491,1,17
316644,317,491,4,0
316650,317,496,4,0
316658,317,523,4,0
316664,317,562,1,49
316668,317,590,4,0
316675,317,611,4,0
316678,317,776,4,0
316679,317,851,4,0
316695,318,36,1,44
316709,318,37,2,0
316714,318,38,3,0
316726,318,38,2,0
316742,318,43,1,1
316752,318,44,9,0
316759,318,44,1,16
316772,318,56,4,0
316773,318,56,2,0
316789,318,57,4,0
316805,318,58,4,0
316821,318,59,4,0
316835,318,92,4,0
316851,318,97,4,0
316852,318,97,1,36
316868,318,102,3,0
316885,318,103,4,0
316886,318,103,1,24
316901,318,104,4,0
316917,318,116,4,0
316918,318,116,1,8
316934,318,127,4,0
316937,318,129,3,0
316944,318,129,4,0
316945,318,129,2,0
316961,318,156,4,0
316965,318,162,3,0
316967,318,164,3,0
316979,318,164,4,0
316995,318,168,4,0
317001,318,173,3,0
317002,318,173,4,0
317007,318,180,3,0
317023,318,182,4,0
317033,318,184,9,0
317040,318,184,4,0
317041,318,184,1,12
317044,318,189,3,0
317050,318,194,2,0
317057,318,196,3,0
317058,318,196,4,0
317059,318,203,3,0
317064,318,203,4,0
317079,318,207,3,0
317091,318,207,1,28
317092,318,207,4,0
317095,318,210,3,0
317111,318,213,4,0
317116,318,214,3,0
317122,318,214,4,0
317180,318,240,4,0
317196,318,242,4,0
317197,318,242,1,32
317202,318,246,3,0
317210,318,246,2,0
317212,318,250,4,0
317217,318,253,3,0
317218,318,253,4,0
317249,318,259,4,0
317265,318,263,4,0
317281,318,269,4,0
317296,318,291,3,0
317302,318,291,4,0
317307,318,305,1,4
317312,318,340,3,0
317313,318,340,4,0
317322,318,352,9,0
317324,318,352,3,0
317325,318,352,2,0
317326,318,352,4,0
317335,318,362,2,0
317337,318,362,4,0
317351,318,371,4,0
317360,318,372,1,15
317361,318,372,4,0
317365,318,399,3,0
317371,318,399,4,0
317382,318,423,4,0
317383,318,423,1,20
317388,318,428,3,0
317389,318,428,4,0
317403,318,453,1,1
317410,318,496,4,0
317418,318,503,4,0
317423,318,514,4,0
317431,318,555,4,0
317435,318,590,4,0
317437,318,706,2,0
317438,318,706,4,0
317440,318,710,4,0
317441,318,710,1,40
317442,318,799,3,0
317443,318,812,3,0
317445,319,36,1,52
317446,319,37,12,0
317448,319,38,3,0
317450,319,38,12,0
317466,319,43,1,1
317482,319,44,1,16
317483,319,44,12,0
317498,319,46,4,0
317499,319,56,4,0
317500,319,56,12,0
317516,319,57,4,0
317517,319,57,12,0
317533,319,58,4,0
317534,319,58,12,0
317550,319,59,4,0
317551,319,59,12,0
317567,319,63,4,0
317568,319,63,12,0
317581,319,70,4,0
317597,319,89,4,0
317598,319,89,12,0
317612,319,92,4,0
317628,319,97,4,0
317629,319,97,1,40
317630,319,97,12,0
317660,319,102,3,0
317677,319,103,4,0
317678,319,103,1,24
317679,319,103,12,0
317694,319,104,4,0
317724,319,116,4,0
317725,319,116,1,1
317726,319,116,12,0
317742,319,127,4,0
317743,319,127,12,0
317746,319,129,3,0
317747,319,129,4,0
317777,319,156,4,0
317778,319,156,12,0
317782,319,162,3,0
317802,319,163,1,1
317804,319,164,3,0
317816,319,164,4,0
317817,319,164,12,0
317833,319,168,4,0
317834,319,168,12,0
317840,319,173,3,0
317841,319,173,4,0
317842,319,173,12,0
317847,319,180,3,0
317863,319,182,4,0
317864,319,182,12,0
317880,319,184,4,0
317881,319,184,1,12
317882,319,184,12,0
317885,319,189,3,0
317886,319,194,12,0
317893,319,196,3,0
317894,319,196,4,0
317895,319,196,12,0
317896,319,203,3,0
317901,319,203,4,0
317902,319,203,12,0
317917,319,207,3,0
317929,319,207,1,28
317930,319,207,4,0
317931,319,207,12,0
317934,319,210,3,0
317950,319,213,4,0
317951,319,213,12,0
317956,319,214,3,0
317962,319,214,4,0
317963,319,214,12,0
318021,319,240,4,0
318022,319,240,12,0
318038,319,242,4,0
318039,319,242,1,34
318040,319,242,12,0
318042,319,246,3,0
318043,319,246,12,0
318056,319,249,4,0
318058,319,250,4,0
318059,319,250,12,0
318064,319,253,3,0
318065,319,253,4,0
318066,319,253,12,0
318097,319,259,4,0
318113,319,263,4,0
318114,319,263,12,0
318141,319,269,1,56
318144,319,269,4,0
318145,319,269,12,0
318159,319,291,3,0
318165,319,291,4,0
318166,319,291,12,0
318171,319,305,1,1
318172,319,305,12,0
318188,319,317,4,0
318189,319,317,12,0
318194,319,340,3,0
318195,319,340,4,0
318196,319,340,12,0
318206,319,352,3,0
318207,319,352,4,0
318208,319,352,12,0
318213,319,362,4,0
318224,319,364,1,1
318225,319,370,4,0
318226,319,370,12,0
318237,319,371,4,0
318238,319,371,12,0
318247,319,372,1,15
318248,319,372,4,0
318249,319,372,12,0
318260,319,398,4,0
318261,319,398,12,0
318265,319,399,3,0
318271,319,399,4,0
318272,319,399,12,0
318287,319,400,1,1
318288,319,400,12,0
318299,319,416,4,0
318300,319,416,12,0
318305,319,419,4,0
318306,319,419,12,0
318317,319,423,4,0
318318,319,423,1,20
318319,319,423,12,0
318324,319,428,3,0
318325,319,428,4,0
318326,319,428,12,0
318340,319,453,1,1
318341,319,453,12,0
318348,319,496,4,0
318349,319,496,12,0
318357,319,503,4,0
318358,319,503,12,0
318363,319,514,4,0
318371,319,523,4,0
318372,319,523,12,0
318380,319,555,4,0
318381,319,555,12,0
318385,319,590,4,0
318386,319,706,4,0
318387,319,706,12,0
318388,319,710,3,0
318390,319,710,4,0
318391,319,710,1,46
318392,319,710,12,0
318393,319,799,3,0
318394,319,799,12,0
318395,319,812,3,0
318396,319,812,12,0
318397,319,886,12,0
318398,320,29,3,0
318400,320,34,3,0
318412,320,34,4,0
318413,320,34,1,36
318414,320,34,2,0
318428,320,37,2,0
318433,320,38,3,0
318445,320,38,2,0
318461,320,45,1,3
318476,320,46,4,0
318492,320,54,1,15
318508,320,55,1,12
318524,320,56,4,0
318525,320,56,1,45
318541,320,57,4,0
318557,320,58,4,0
318573,320,59,4,0
318586,320,70,4,0
318602,320,89,4,0
318616,320,90,2,0
318630,320,92,4,0
318632,320,102,3,0
318648,320,104,4,0
318649,320,111,3,0
318660,320,111,2,0
318661,320,120,3,0
318662,320,120,4,0
318678,320,127,4,0
318694,320,133,4,0
318695,320,133,1,42
318711,320,150,1,1
318742,320,156,1,39
318743,320,156,4,0
318745,320,164,3,0
318757,320,164,4,0
318775,320,173,3,0
318776,320,173,4,0
318777,320,173,2,0
318791,320,174,2,0
318807,320,182,4,0
318814,320,196,3,0
318815,320,196,4,0
318816,320,203,3,0
318821,320,203,4,0
318830,320,205,3,0
318838,320,205,1,10
318840,320,205,2,0
318849,320,207,2,0
318852,320,207,3,0
318858,320,207,4,0
318874,320,213,4,0
318887,320,214,3,0
318894,320,214,2,0
318897,320,214,4,0
318955,320,240,4,0
318968,320,249,4,0
318985,320,250,4,0
318986,320,250,1,27
319018,320,263,4,0
319035,320,291,3,0
319048,320,291,4,0
319049,320,291,1,30
319052,320,304,3,0
319053,320,304,4,0
319069,320,310,1,6
319070,320,311,4,0
319086,320,317,4,0
319100,320,321,2,0
319116,320,323,1,48
319130,320,340,3,0
319132,320,340,4,0
319133,320,340,1,33
319157,320,352,3,0
319159,320,352,1,18
319160,320,352,4,0
319175,320,362,1,24
319176,320,362,4,0
319188,320,392,2,0
319193,320,419,4,0
319202,320,428,3,0
319203,320,428,4,0
319204,320,428,2,0
319215,320,484,4,0
319216,320,484,1,21
319224,320,487,2,0
319231,320,496,4,0
319237,320,497,4,0
319242,320,499,2,0
319250,320,503,4,0
319258,320,523,4,0
319262,320,590,4,0
319263,320,776,4,0
319264,320,798,3,0
319265,321,29,3,0
319267,321,34,3,0
319270,321,34,4,0
319271,321,34,1,36
319273,321,38,3,0
319304,321,45,1,1
319319,321,46,4,0
319335,321,54,1,15
319365,321,55,1,1
319381,321,56,4,0
319382,321,56,1,49
319398,321,57,4,0
319414,321,58,4,0
319430,321,59,4,0
319446,321,63,4,0
319459,321,70,4,0
319475,321,89,4,0
319489,321,92,4,0
319491,321,102,3,0
319507,321,104,4,0
319508,321,111,3,0
319509,321,120,3,0
319510,321,120,4,0
319526,321,127,4,0
319542,321,133,4,0
319543,321,133,1,44
319559,321,150,1,1
319590,321,156,1,39
319591,321,156,4,0
319593,321,164,3,0
319605,321,164,4,0
319611,321,173,3,0
319612,321,173,4,0
319628,321,182,4,0
319635,321,196,3,0
319636,321,196,4,0
319637,321,203,3,0
319642,321,203,4,0
319657,321,205,3,0
319673,321,205,1,10
319679,321,207,3,0
319685,321,207,4,0
319701,321,213,4,0
319706,321,214,3,0
319712,321,214,4,0
319770,321,240,4,0
319783,321,249,4,0
319800,321,250,4,0
319801,321,250,1,27
319833,321,263,4,0
319850,321,291,3,0
319863,321,291,4,0
319864,321,291,1,30
319867,321,304,3,0
319868,321,304,4,0
319884,321,310,1,1
319885,321,311,4,0
319901,321,317,4,0
319917,321,323,1,54
319921,321,335,3,0
319935,321,340,3,0
319937,321,340,4,0
319938,321,340,1,33
319962,321,352,3,0
319964,321,352,1,18
319965,321,352,4,0
319980,321,362,1,24
319981,321,362,4,0
319995,321,416,4,0
320000,321,419,4,0
320003,321,428,3,0
320004,321,428,4,0
320009,321,442,3,0
320010,321,442,4,0
320024,321,484,4,0
320025,321,484,1,21
320029,321,487,1,1
320036,321,496,4,0
320042,321,497,4,0
320050,321,503,4,0
320058,321,523,4,0
320062,321,568,1,1
320066,321,590,4,0
320067,321,710,3,0
320068,321,710,4,0
320069,321,776,4,0
320070,321,798,3,0
320084,322,23,2,0
320085,322,29,3,0
320101,322,33,1,1
320106,322,34,3,0
320118,322,34,2,0
320119,322,34,4,0
320129,322,36,9,0
320136,322,36,1,31
320137,322,36,4,0
320142,322,38,3,0
320156,322,38,1,47
320157,322,38,4,0
320173,322,45,1,1
320174,322,46,4,0
320184,322,52,9,0
320191,322,52,1,5
320222,322,53,1,43
320223,322,53,4,0
320236,322,70,4,0
320242,322,74,2,0
320243,322,83,4,0
320274,322,89,1,40
320275,322,89,4,0
320285,322,91,9,0
320290,322,91,4,0
320304,322,92,4,0
320306,322,102,3,0
320322,322,104,4,0
320325,322,111,3,0
320337,322,111,2,0
320353,322,116,1,8
320369,322,126,4,0
320385,322,133,1,19
320386,322,133,4,0
320402,322,156,4,0
320404,322,157,3,0
320415,322,157,4,0
320417,322,164,3,0
320429,322,164,4,0
320430,322,172,1,15
320436,322,173,3,0
320443,322,174,1,29
320444,322,174,4,0
320460,322,182,4,0
320474,322,184,2,0
320475,322,184,4,0
320478,322,189,3,0
320479,322,189,4,0
320495,322,201,4,0
320496,322,203,3,0
320505,322,203,2,0
320507,322,203,4,0
320508,322,204,9,0
320509,322,204,4,0
320518,322,205,3,0
320526,322,205,2,0
320532,322,207,3,0
320538,322,207,4,0
320553,322,213,4,0
320558,322,214,3,0
320564,322,214,4,0
320621,322,240,4,0
320637,322,241,4,0
320648,322,246,2,0
320661,322,249,4,0
320670,322,254,2,0
320679,322,255,2,0
320688,322,256,2,0
320702,322,257,3,0
320704,322,257,2,0
320705,322,257,4,0
320716,322,261,4,0
320732,322,263,4,0
320737,322,270,4,0
320752,322,281,1,36
320754,322,281,2,0
320755,322,283,4,0
320780,322,315,4,0
320796,322,317,4,0
320810,322,336,2,0
320811,322,341,4,0
320815,322,394,4,0
320829,322,414,3,0
320831,322,414,1,26
320832,322,414,4,0
320842,322,428,4,0
320843,322,430,4,0
320854,322,436,1,22
320863,322,442,3,0
320865,322,442,2,0
320866,322,442,4,0
320867,322,444,4,0
320876,322,446,3,0
320878,322,446,4,0
320887,322,484,2,0
320888,322,484,4,0
320895,322,488,4,0
320898,322,495,3,0
320904,322,496,4,0
320910,322,497,4,0
320914,322,510,4,0
320915,322,510,1,15
320924,322,523,1,12
320925,322,523,4,0
320926,322,535,4,0
320930,322,590,4,0
320931,322,667,4,0
320932,322,707,4,0
320933,322,776,4,0
320934,322,808,4,0
320935,322,815,4,0
320936,322,851,4,0
320937,322,885,4,0
320938,322,915,4,0
320939,323,29,3,0
320955,323,33,1,1
320957,323,34,3,0
320959,323,34,4,0
320960,323,34,12,0
320976,323,36,1,31
320977,323,36,4,0
320979,323,38,3,0
320981,323,38,1,1
320982,323,38,4,0
320983,323,38,12,0
320999,323,45,1,1
321015,323,46,4,0
321016,323,46,12,0
321047,323,52,1,1
321062,323,53,1,1
321064,323,53,4,0
321065,323,53,12,0
321081,323,63,4,0
321082,323,63,12,0
321095,323,70,4,0
321096,323,74,12,0
321107,323,76,4,0
321108,323,76,12,0
321109,323,83,4,0
321110,323,83,12,0
321141,323,89,1,46
321142,323,89,4,0
321143,323,89,12,0
321164,323,90,1,1
321165,323,90,12,0
321179,323,91,4,0
321180,323,91,12,0
321194,323,92,4,0
321196,323,102,3,0
321212,323,104,4,0
321213,323,111,3,0
321233,323,116,1,1
321234,323,116,12,0
321235,323,120,3,0
321236,323,120,12,0
321252,323,126,4,0
321253,323,126,12,0
321269,323,133,1,19
321270,323,133,4,0
321271,323,133,12,0
321273,323,153,3,0
321283,323,153,4,0
321299,323,156,4,0
321300,323,156,12,0
321305,323,157,3,0
321331,323,157,1,0
321332,323,157,4,0
321333,323,157,12,0
321335,323,164,3,0
321347,323,164,4,0
321348,323,164,12,0
321349,323,172,1,15
321355,323,173,3,0
321356,323,173,12,0
321363,323,174,1,29
321364,323,174,4,0
321365,323,174,12,0
321381,323,182,4,0
321382,323,182,12,0
321383,323,184,4,0
321384,323,184,12,0
321387,323,189,3,0
321388,323,189,4,0
321389,323,189,12,0
321405,323,201,4,0
321406,323,201,12,0
321407,323,203,3,0
321412,323,203,4,0
321413,323,203,12,0
321414,323,204,4,0
321415,323,204,12,0
321418,323,205,3,0
321424,323,207,3,0
321430,323,207,4,0
321445,323,213,4,0
321450,323,214,3,0
321456,323,214,4,0
321457,323,214,12,0
321525,323,240,4,0
321526,323,240,12,0
321542,323,241,4,0
321543,323,241,12,0
321544,323,246,12,0
321557,323,249,4,0
321558,323,254,12,0
321559,323,255,12,0
321560,323,256,12,0
321565,323,257,3,0
321566,323,257,4,0
321567,323,257,12,0
321578,323,261,4,0
321579,323,261,12,0
321595,323,263,4,0
321596,323,263,12,0
321601,323,270,4,0
321602,323,270,12,0
321609,323,281,1,39
321610,323,281,12,0
321611,323,283,4,0
321612,323,283,12,0
321633,323,284,1,1
321634,323,284,12,0
321659,323,315,4,0
321660,323,315,12,0
321676,323,317,4,0
321677,323,317,12,0
321678,323,336,12,0
321679,323,341,4,0
321680,323,341,12,0
321684,323,394,4,0
321685,323,394,12,0
321695,323,397,4,0
321709,323,414,3,0
321711,323,414,1,26
321712,323,414,4,0
321713,323,414,12,0
321724,323,416,4,0
321725,323,416,12,0
321726,323,428,4,0
321727,323,428,12,0
321738,323,430,4,0
321739,323,430,12,0
321750,323,436,1,22
321751,323,436,12,0
321756,323,442,3,0
321757,323,442,4,0
321758,323,442,12,0
321769,323,444,4,0
321770,323,444,12,0
321779,323,446,3,0
321781,323,446,4,0
321782,323,446,12,0
321783,323,479,4,0
321784,323,479,12,0
321791,323,484,4,0
321792,323,484,12,0
321799,323,488,4,0
321800,323,488,12,0
321803,323,495,3,0
321809,323,496,4,0
321810,323,496,12,0
321816,323,497,4,0
321820,323,510,4,0
321821,323,510,1,15
321830,323,523,1,12
321831,323,523,4,0
321832,323,523,12,0
321833,323,535,4,0
321834,323,535,12,0
321838,323,590,4,0
321839,323,667,4,0
321840,323,667,12,0
321841,323,707,3,0
321842,323,707,4,0
321843,323,707,12,0
321844,323,776,4,0
321845,323,776,12,0
321846,323,807,12,0
321847,323,808,4,0
321848,323,808,12,0
321849,323,815,4,0
321850,323,815,12,0
321851,323,851,4,0
321852,323,885,4,0
321853,323,885,12,0
321854,323,915,4,0
321855,323,915,12,0
321856,324,29,3,0
321861,324,34,3,0
321877,324,34,1,32
321878,324,34,4,0
321879,324,34,12,0
321880,324,36,4,0
321882,324,38,3,0
321884,324,38,4,0
321885,324,38,12,0
321902,324,52,1,1
321935,324,53,1,40
321936,324,53,4,0
321937,324,53,12,0
321949,324,63,4,0
321950,324,63,12,0
321963,324,70,4,0
321975,324,76,4,0
321976,324,76,12,0
321990,324,83,1,13
321992,324,83,4,0
321993,324,83,12,0
321998,324,89,2,0
322008,324,89,4,0
322009,324,89,12,0
322021,324,90,2,0
322022,324,90,12,0
322036,324,92,4,0
322038,324,102,3,0
322054,324,104,4,0
322071,324,108,1,12
322083,324,110,1,4
322084,324,120,3,0
322085,324,120,4,0
322086,324,120,12,0
322103,324,123,1,1
322120,324,126,4,0
322121,324,126,12,0
322148,324,133,1,52
322149,324,133,4,0
322150,324,133,12,0
322152,324,153,3,0
322162,324,153,4,0
322179,324,156,4,0
322180,324,156,12,0
322182,324,157,3,0
322194,324,157,4,0
322195,324,157,12,0
322197,324,164,3,0
322210,324,164,4,0
322211,324,164,12,0
322218,324,172,1,20
322224,324,173,3,0
322225,324,173,4,0
322226,324,173,12,0
322243,324,174,1,44
322244,324,174,4,0
322245,324,174,12,0
322260,324,175,1,42
322263,324,175,2,0
322264,324,175,12,0
322298,324,182,1,24
322299,324,182,4,0
322300,324,182,12,0
322317,324,188,4,0
322318,324,188,12,0
322321,324,189,3,0
322322,324,201,4,0
322323,324,201,12,0
322326,324,203,3,0
322339,324,203,2,0
322342,324,203,4,0
322343,324,203,12,0
322345,324,205,3,0
322351,324,207,3,0
322357,324,207,4,0
322373,324,213,4,0
322386,324,214,3,0
322393,324,214,2,0
322397,324,214,4,0
322398,324,214,12,0
322438,324,229,1,8
322439,324,229,12,0
322450,324,231,3,0
322452,324,231,4,0
322483,324,241,4,0
322484,324,241,12,0
322487,324,246,2,0
322488,324,246,12,0
322501,324,249,4,0
322521,324,257,3,0
322525,324,257,1,48
322526,324,257,4,0
322527,324,257,12,0
322539,324,261,4,0
322540,324,261,12,0
322557,324,263,4,0
322558,324,263,12,0
322563,324,270,4,0
322564,324,270,12,0
322570,324,276,3,0
322571,324,276,4,0
322572,324,276,2,0
322573,324,276,12,0
322588,324,281,2,0
322589,324,281,12,0
322604,324,284,2,0
322605,324,284,1,64
322606,324,284,12,0
322617,324,311,4,0
322618,324,311,12,0
322635,324,315,4,0
322636,324,315,12,0
322648,324,317,4,0
322649,324,317,12,0
322668,324,334,3,0
322672,324,334,1,36
322673,324,334,4,0
322674,324,334,12,0
322686,324,360,4,0
322687,324,360,12,0
322691,324,394,4,0
322692,324,394,12,0
322697,324,414,3,0
322699,324,414,4,0
322700,324,414,12,0
322712,324,416,4,0
322713,324,416,12,0
322714,324,428,4,0
322715,324,428,12,0
322727,324,436,1,28
322728,324,436,12,0
322740,324,444,4,0
322741,324,444,12,0
322750,324,446,3,0
322753,324,446,4,0
322754,324,446,12,0
322761,324,484,4,0
322762,324,484,12,0
322769,324,488,4,0
322770,324,488,12,0
322773,324,495,3,0
322780,324,496,4,0
322781,324,496,12,0
322790,324,499,2,0
322791,324,499,1,16
322792,324,499,12,0
322802,324,504,1,60
322803,324,504,12,0
322807,324,510,4,0
322817,324,517,1,56
322818,324,517,12,0
322827,324,523,4,0
322828,324,523,12,0
322830,324,535,4,0
322831,324,535,12,0
322835,324,590,4,0
322836,324,707,3,0
322838,324,707,4,0
322839,324,707,12,0
322841,324,776,4,0
322842,324,776,12,0
322843,324,807,3,0
322844,324,807,4,0
322845,324,807,12,0
322846,324,815,3,0
322847,324,815,4,0
322848,324,815,12,0
322849,324,851,4,0
322850,324,915,4,0
322851,324,915,12,0
322859,325,18,2,0
322860,325,29,3,0
322862,325,34,3,0
322864,325,34,4,0
322865,325,36,4,0
322867,325,38,3,0
322870,325,45,1,10
322886,325,60,1,14
322887,325,60,4,0
322898,325,86,4,0
322912,325,92,4,0
322914,325,93,1,7
322945,325,94,1,44
322946,325,94,4,0
322947,325,101,4,0
322949,325,102,3,0
322965,325,104,4,0
322981,325,109,1,22
322982,325,109,4,0
322998,325,113,4,0
323014,325,115,4,0
323017,325,129,3,0
323018,325,129,4,0
323029,325,133,2,0
323030,325,133,4,0
323032,325,138,3,0
323043,325,138,4,0
323086,325,150,1,1
323117,325,156,1,29
323118,325,156,4,0
323123,325,164,3,0
323128,325,164,2,0
323138,325,164,4,0
323154,325,168,4,0
323174,325,173,3,0
323176,325,173,1,33
323192,325,182,4,0
323199,325,196,3,0
323200,325,196,4,0
323201,325,203,3,0
323210,325,203,2,0
323212,325,203,4,0
323218,325,207,3,0
323224,325,207,4,0
323239,325,213,4,0
323244,325,214,3,0
323250,325,214,4,0
323254,325,215,3,0
323283,325,227,4,0
323294,325,231,3,0
323295,325,231,4,0
323325,325,240,4,0
323341,325,241,4,0
323352,325,243,2,0
323355,325,244,3,0
323379,325,244,1,18
323380,325,244,4,0
323396,325,247,4,0
323410,325,248,2,0
323411,325,248,4,0
323412,325,253,4,0
323427,325,259,4,0
323443,325,263,4,0
323459,325,269,4,0
323460,325,270,4,0
323477,325,271,3,0
323479,325,271,2,0
323480,325,271,4,0
323484,325,272,3,0
323509,325,278,3,0
323510,325,278,4,0
323511,325,283,4,0
323527,325,285,2,0
323528,325,285,3,0
323530,325,285,4,0
323531,325,286,4,0
323584,325,326,2,0
323603,325,340,3,0
323605,325,340,1,50
323608,325,343,3,0
323624,325,347,4,0
323634,325,351,3,0
323635,325,351,4,0
323658,325,371,4,0
323659,325,371,1,40
323676,325,408,1,29
323677,325,408,4,0
323700,325,428,3,0
323701,325,428,1,26
323703,325,428,2,0
323704,325,428,4,0
323705,325,430,4,0
323716,325,433,4,0
323730,325,447,4,0
323741,325,451,4,0
323755,325,473,1,38
323756,325,473,4,0
323765,325,493,2,0
323771,325,496,4,0
323772,325,500,4,0
323773,325,502,3,0
323774,325,555,4,0
323778,325,590,4,0
323779,325,605,4,0
323780,325,678,4,0
