id,encounter_id,condition_value_id
7967,14409,15
7968,14410,15
7969,14411,16
7970,14412,16
7971,14413,16
7972,14414,16
7973,14415,15
7974,14416,15
7975,14417,15
7976,14418,15
7977,14419,16
7978,14420,16
7979,14421,16
7980,14422,16
7981,14423,4
7982,14424,3
7983,14425,4
7984,14426,4
7985,14427,4
7986,14428,4
7987,14429,3
7988,14430,3
7989,14431,5
7990,14432,4
7991,14433,4
7992,14434,4
7993,14435,3
7994,14436,4
7995,14437,3
7996,14438,5
7997,14440,14
7998,14441,3
7999,14442,4
8000,14443,4
8001,14444,3
8002,14445,4
8003,14446,4
8004,14447,3
8005,14448,4
8006,14449,4
8007,14450,3
8008,14451,4
8009,14452,4
8010,14467,4
8011,14468,3
8012,14469,5
8013,14470,4
8014,14471,3
8015,14475,14
8016,14476,3
8017,14477,5
8018,14478,5
8019,14479,3
8020,14480,5
8021,14481,5
8022,14482,5
8023,14483,3
8024,14484,5
8025,14485,3
8026,14486,5
8027,14487,3
8028,14488,5
8029,14489,3
8030,14490,5
8031,14491,4
8032,14492,3
8033,14493,5
8034,14494,4
8035,14495,3
8036,14496,5
8037,14497,4
8038,14498,3
8039,14499,5
8040,14500,3
8041,14501,4
8042,14502,3
8043,14502,14
8044,14503,4
8045,14503,14
8046,14504,5
8047,14504,14
8048,14505,5
8049,14505,14
8050,14506,3
8051,14507,4
8052,14508,3
8053,14508,14
8054,14509,4
8055,14509,14
8056,14510,5
8057,14510,14
8058,14511,5
8059,14511,14
8060,14512,2
8061,14513,2
8062,14514,2
8063,14515,2
8064,14516,2
8065,14517,2
8066,14519,2
8067,14520,2
8068,14521,2
8069,14522,2
8070,14526,2
8071,14527,2
8072,14528,2
8073,14529,2
8074,14530,2
8075,14531,2
8076,14537,2
8077,14538,2
8078,14539,2
8079,14540,2
8080,14545,2
8081,14546,2
8082,14547,2
8083,14548,2
8084,14558,5
8085,14559,5
8086,14569,192
8087,14570,192
8088,14571,192
8089,14572,193
8090,14573,193
8091,14574,193
8092,14575,192
8093,14576,192
8094,14577,192
8095,14578,193
8096,14579,193
8097,14580,193
8098,14581,2
8099,14582,2
8100,14583,1
8101,14584,1
8102,14585,2
8103,14586,2
8104,14587,2
8105,14588,2
8106,14589,1
8107,14590,1
8108,14591,2
8109,14593,2
8110,14594,2
8111,14595,1
8112,14596,1
8113,14597,2
8114,14598,2
8115,14601,2
8116,14602,2
8117,14603,2
8118,14604,2
8119,14607,2
8120,14608,2
8121,14609,2
8122,14610,2
8123,14611,5
8124,14617,192
8125,14618,193
8126,14619,193
8127,14620,193
8128,14621,192
8129,14622,193
8130,14623,193
8131,14624,193
8132,14625,4
8133,14626,3
8134,14627,5
8135,14628,4
8136,14629,3
8137,14630,5
8138,14631,3
8139,14631,14
8140,14632,4
8141,14632,14
8142,14633,3
8143,14633,14
8144,14634,4
8145,14634,14
8146,14635,5
8147,14636,5
8148,14637,3
8149,14637,14
8150,14638,4
8151,14638,14
8152,14639,3
8153,14639,14
8154,14640,4
8155,14640,14
8156,14641,5
8157,14642,5
8158,14643,4
8159,14644,3
8160,14645,4
8161,14646,3
8162,14647,4
8163,14648,4
8164,14649,4
8165,14650,3
8166,14651,3
8167,14652,3
8168,14653,3
8169,14654,4
8170,14655,3
8171,14656,4
8172,14657,3
8173,14658,4
8174,14659,3
8175,14660,4
8176,14679,3
8177,14680,5
8178,14681,5
8179,14682,3
8180,14683,5
8181,14684,5
8182,14685,5
8183,14686,5
8184,14687,5
8185,14687,14
8186,14688,5
8187,14689,5
8188,14690,5
8189,14691,5
8190,14691,14
8191,14692,5
8192,14693,5
8193,14701,192
8194,14702,192
8195,14703,192
8196,14704,192
8197,14705,1
8198,14706,1
8199,14707,1
8200,14708,1
8201,14709,2
8202,14710,1
8203,14711,1
8204,14712,1
8205,14713,1
8206,14714,1
8207,14715,1
8208,14716,1
8209,14717,1
8210,14723,1
8211,14724,1
8212,14725,1
8213,14726,1
8214,14727,2
8215,14728,1
8216,14729,1
8217,14730,1
8218,14731,1
8219,14732,1
8220,14733,1
8221,14734,1
8222,14735,1
8223,14737,1
8224,14738,1
8225,14739,1
8226,14741,1
8227,14742,1
8228,14743,1
8229,14744,1
8230,14745,1
8231,14747,1
8232,14748,1
8233,14749,1
8234,14751,1
8235,14756,15
8236,14757,15
8237,14758,15
8238,14759,15
8239,14760,15
8240,14761,15
8241,14762,15
8242,14763,15
8243,14764,16
8244,14765,16
8245,14766,16
8246,14767,16
8247,14768,16
8248,14769,16
8249,14770,16
8250,14771,16
8251,14847,4
8252,14848,4
8253,14849,4
8254,14850,4
8255,14851,3
8256,14852,3
8257,14853,3
8258,14854,3
8259,14855,5
8260,14856,5
8261,14857,5
8262,14858,5
8263,14861,14
8264,14862,14
8265,14863,14
8266,14864,14
8267,14869,14
8268,14870,14
8269,14871,14
8270,14872,14
8271,14877,3
8272,14878,5
8273,14886,3
8274,14887,3
8275,14888,5
8276,14889,5
8277,14906,4
8278,14907,4
8279,14908,4
8280,14917,15
8281,14918,15
8282,14919,15
8283,14920,15
8284,14921,15
8285,14922,15
8286,14923,15
8287,14924,15
8288,14925,16
8289,14926,16
8290,14927,16
8291,14928,16
8292,14929,16
8293,14930,16
8294,14931,16
8295,14932,16
8296,15116,4
8297,15117,3
8298,15118,5
8299,15119,5
8300,15123,14
8301,15127,4
8302,15128,3
8303,15130,14
8304,15135,4
8305,15136,4
8306,15137,3
8307,15138,3
8308,15139,5
8309,15140,14
8310,15141,14
8311,15144,14
8312,15145,14
8313,15150,4
8314,15151,3
8315,15152,5
8316,15154,14
8317,15156,14
8318,15161,4
8319,15162,4
8320,15163,3
8321,15164,3
8322,15165,5
8323,15166,5
8324,15236,5
8325,15254,15
8326,15255,15
8327,15256,15
8328,15257,15
8329,15258,15
8330,15259,15
8331,15260,15
8332,15261,15
8333,15262,16
8334,15263,16
8335,15264,16
8336,15265,16
8337,15266,16
8338,15267,16
8339,15268,16
8340,15269,16
8341,15275,4
8342,15276,4
8343,15277,4
8344,15278,3
8345,15279,3
8346,15280,3
8347,15281,5
8348,15282,5
8349,15283,5
8350,15287,14
8351,15292,14
8352,15297,4
8353,15298,4
8354,15299,3
8355,15300,3
8356,15301,5
8357,15302,14
8358,15303,14
8359,15306,14
8360,15307,14
8361,15312,4
8362,15313,3
8363,15314,5
8364,15316,14
8365,15318,14
8366,15321,4
8367,15322,3
8368,15323,5
8369,15393,5
8370,15411,15
8371,15412,15
8372,15413,15
8373,15414,15
8374,15415,15
8375,15416,15
8376,15417,15
8377,15418,15
8378,15419,16
8379,15420,16
8380,15421,16
8381,15422,16
8382,15423,16
8383,15424,16
8384,15425,16
8385,15426,16
8386,15435,4
8387,15436,3
8388,15437,5
8389,15439,14
8390,15441,14
8391,15444,4
8392,15445,4
8393,15446,3
8394,15447,3
8395,15448,5
8396,15450,14
8397,15452,14
8398,15455,4
8399,15456,3
8400,15457,5
8401,15458,14
8402,15459,14
8403,15460,14
8404,15461,14
8405,15478,4
8406,15479,3
8407,15480,5
8408,15489,4
8409,15490,4
8410,15491,3
8411,15492,3
8412,15493,5
8413,15494,5
8414,15500,3
8415,15501,3
8416,15502,4
8417,15503,4
8418,15504,5
8419,15505,5
8420,15506,3
8421,15507,3
8422,15508,4
8423,15509,4
8424,15510,5
8425,15511,5
8426,15513,4
8427,15514,4
8428,15515,3
8429,15516,3
8430,15517,5
8431,15518,5
8432,15526,4
8433,15527,4
8434,15528,3
8435,15529,3
8436,15530,5
8437,15531,5
8438,15532,4
8439,15533,4
8440,15534,3
8441,15535,3
8442,15536,5
8443,15537,5
8444,15554,3
8445,15555,4
8446,15556,5
8447,15560,4
8448,15561,3
8449,15562,5
8450,15565,5
8451,15566,5
8452,15567,5
8453,15569,5
8454,15570,5
8455,15571,5
8456,15572,5
8457,15573,5
8458,15574,5
8459,15577,3
8460,15578,4
8461,15579,5
8462,15582,4
8463,15583,3
8464,15584,5
8465,15587,4
8466,15588,3
8467,15589,5
8468,15598,64
8469,15599,64
8470,15600,64
8471,15601,64
8472,15602,64
8473,15602,71
8474,15605,5
8475,15609,3
8476,15610,4
8477,15611,3
8478,15612,4
8479,15613,4
8480,15614,3
8481,15617,4
8482,15618,3
8483,15619,4
8484,15620,3
8485,15621,3
8486,15622,4
8487,15623,3
8488,15624,4
8489,15625,3
8490,15626,4
8491,15627,3
8492,15628,4
8493,15629,15
8494,15630,15
8495,15631,15
8496,15632,15
8497,15633,15
8498,15634,15
8499,15635,15
8500,15636,15
8501,15637,16
8502,15638,16
8503,15639,16
8504,15640,16
8505,15641,16
8506,15642,16
8507,15643,16
8508,15644,16
8509,15645,4
8510,15646,4
8511,15647,4
8512,15648,4
8513,15649,3
8514,15650,3
8515,15651,5
8516,15652,5
8517,15653,5
8518,15654,4
8519,15655,4
8520,15656,4
8521,15657,3
8522,15658,5
8523,15659,5
8524,15660,4
8525,15661,3
8526,15662,5
8527,15663,5
8528,15664,5
8529,15665,5
8530,15667,14
8531,15668,5
8532,15668,14
8533,15669,5
8534,15669,14
8535,15672,4
8536,15673,4
8537,15674,5
8538,15674,14
8539,15675,5
8540,15675,14
8541,15678,4
8542,15679,4
8543,15680,4
8544,15681,3
8545,15689,4
8546,15690,3
8547,15698,4
8548,15699,3
8549,15705,3
8550,15705,14
8551,15706,4
8552,15706,14
8553,15707,3
8554,15707,14
8555,15708,4
8556,15708,14
8557,15709,192
8558,15710,193
8559,15711,193
8560,15712,193
8561,15713,3
8562,15713,14
8563,15714,4
8564,15714,14
8565,15715,3
8566,15715,14
8567,15716,4
8568,15716,14
8569,15717,192
8570,15718,193
8571,15719,193
8572,15720,193
8573,15721,4
8574,15722,3
8575,15723,5
8576,15724,4
8577,15725,3
8578,15729,14
8579,15730,3
8580,15731,3
8581,15732,5
8582,15733,5
8583,15734,5
8584,15735,5
8585,15736,3
8586,15737,3
8587,15738,5
8588,15739,5
8589,15740,5
8590,15741,5
8591,15742,5
8592,15743,5
8593,15744,5
8594,15745,5
8595,15745,14
8596,15746,5
8597,15747,3
8598,15748,5
8599,15749,5
8600,15750,3
8601,15751,5
8602,15752,5
8603,15753,5
8604,15753,14
8605,15754,5
8606,15755,3
8607,15756,5
8608,15757,5
8609,15758,3
8610,15759,5
8611,15760,4
8612,15761,3
8613,15762,5
8614,15763,4
8615,15764,4
8616,15765,3
8617,15766,3
8618,15767,4
8619,15768,4
8620,15769,3
8621,15770,3
8622,15771,4
8623,15772,4
8624,15773,4
8625,15774,3
8626,15775,3
8627,15776,3
8628,15777,3
8629,15778,4
8630,15779,3
8631,15779,14
8632,15780,4
8633,15780,14
8634,15781,3
8635,15782,4
8636,15783,3
8637,15784,4
8638,15785,3
8639,15786,4
8640,15787,3
8641,15787,14
8642,15788,4
8643,15788,14
8644,15789,3
8645,15790,4
8646,15791,3
8647,15792,4
8648,15820,192
8649,15821,192
8650,15822,192
8651,15823,193
8652,15824,193
8653,15825,193
8654,15826,192
8655,15827,192
8656,15828,192
8657,15829,193
8658,15830,193
8659,15831,193
8660,15838,192
8661,15839,192
8662,15840,192
8663,15841,192
8664,15842,15
8665,15843,15
8666,15844,15
8667,15845,15
8668,15846,15
8669,15847,15
8670,15848,15
8671,15849,15
8672,15850,16
8673,15851,16
8674,15852,16
8675,15853,16
8676,15854,16
8677,15855,16
8678,15856,16
8679,15857,16
8680,15872,14
8681,15873,14
8682,15874,14
8683,15875,14
8684,15880,14
8685,15881,14
8686,15882,14
8687,15883,14
8688,15985,15
8689,15986,15
8690,15987,15
8691,15988,15
8692,15989,15
8693,15990,15
8694,15991,15
8695,15992,15
8696,15993,16
8697,15994,16
8698,15995,16
8699,15996,16
8700,15997,16
8701,15998,16
8702,15999,16
8703,16000,16
8704,16012,14
8705,16013,14
8706,16014,14
8707,16015,14
8708,16018,14
8709,16019,14
8710,16020,14
8711,16021,14
8712,16128,15
8713,16129,15
8714,16130,15
8715,16131,15
8716,16132,15
8717,16133,15
8718,16134,15
8719,16135,15
8720,16136,16
8721,16137,16
8722,16138,16
8723,16139,16
8724,16140,16
8725,16141,16
8726,16142,16
8727,16143,16
8728,16144,4
8729,16145,4
8730,16146,3
8731,16147,3
8732,16153,4
8733,16154,3
8734,16156,3
8735,16157,4
8736,16158,4
8737,16159,3
8738,16159,14
8739,16160,4
8740,16160,14
8741,16161,4
8742,16161,14
8743,16162,3
8744,16162,14
8745,16163,3
8746,16163,14
8747,16164,192
8748,16165,192
8749,16166,4
8750,16167,4
8751,16168,3
8752,16171,4
8753,16172,3
8754,16174,3
8755,16175,3
8756,16175,14
8757,16176,4
8758,16176,14
8759,16177,4
8760,16177,14
8761,16178,4
8762,16179,4
8763,16180,192
8764,16181,192
8765,16187,193
8766,16188,193
8767,16189,4
8768,16190,4
8769,16191,3
8770,16192,3
8771,16198,4
8772,16199,3
8773,16201,3
8774,16202,4
8775,16203,4
8776,16204,3
8777,16204,14
8778,16205,4
8779,16205,14
8780,16206,4
8781,16206,14
8782,16207,3
8783,16207,14
8784,16208,3
8785,16208,14
8786,16209,192
8787,16210,192
8788,16211,4
8789,16212,4
8790,16213,3
8791,16216,4
8792,16217,3
8793,16219,3
8794,16220,3
8795,16220,14
8796,16221,4
8797,16221,14
8798,16222,4
8799,16222,14
8800,16223,4
8801,16224,4
8802,16225,192
8803,16226,192
8804,16232,193
8805,16233,193
8806,16234,4
8807,16235,3
8808,16236,4
8809,16237,3
8810,16238,5
8811,16239,5
8812,16240,4
8813,16241,3
8814,16242,5
8815,16243,5
8816,16244,5
8817,16244,14
8818,16245,5
8819,16245,14
8820,16248,5
8821,16248,14
8822,16249,5
8823,16249,14
8824,16252,5
8825,16253,5
8826,16254,5
8827,16255,5
8828,16256,5
8829,16257,5
8830,16258,5
8831,16259,5
8832,16260,5
8833,16260,14
8834,16261,5
8835,16261,14
8836,16262,5
8837,16263,5
8838,16264,5
8839,16264,14
8840,16265,5
8841,16265,14
8842,16266,4
8843,16267,4
8844,16268,3
8845,16269,3
8846,16270,3
8847,16271,5
8848,16272,5
8849,16273,5
8850,16274,4
8851,16275,4
8852,16276,3
8853,16277,3
8854,16278,3
8855,16279,5
8856,16280,5
8857,16281,5
8858,16282,4
8859,16283,4
8860,16284,3
8861,16285,3
8862,16286,5
8863,16287,5
8864,16288,3
8865,16289,5
8866,16290,3
8867,16291,5
8868,16294,3
8869,16295,5
8870,16296,3
8871,16297,5
8872,16300,5
8873,16305,5
8874,16396,5
8875,16401,192
8876,16402,192
8877,16403,193
8878,16404,192
8879,16405,192
8880,16406,193
8881,16409,193
8882,16410,193
8883,16419,193
8884,16420,193
8885,16421,193
8886,16422,193
8887,16423,40
8888,16424,15
8889,16425,15
8890,16426,15
8891,16427,15
8892,16428,15
8893,16429,15
8894,16430,15
8895,16431,15
8896,16432,16
8897,16433,16
8898,16434,16
8899,16435,16
8900,16436,16
8901,16437,16
8902,16438,16
8903,16439,16
8904,16460,4
8905,16461,3
8906,16466,4
8907,16467,3
8908,16468,5
8909,16469,2
8910,16470,14
8911,16473,2
8912,16474,14
8913,16477,4
8914,16478,3
8915,16479,5
8916,16482,4
8917,16483,3
8918,16484,5
8919,16512,5
8920,16513,2
8921,16514,14
8922,16515,14
8923,16516,14
8924,16517,2
8925,16518,14
8926,16519,14
8927,16520,14
8928,16522,3
8929,16523,3
8930,16524,4
8931,16525,4
8932,16526,5
8933,16527,5
8934,16528,3
8935,16529,3
8936,16530,4
8937,16531,4
8938,16532,5
8939,16533,5
8940,16535,4
8941,16536,4
8942,16537,3
8943,16538,3
8944,16539,5
8945,16540,5
8946,16548,4
8947,16549,4
8948,16550,3
8949,16551,3
8950,16552,5
8951,16553,5
8952,16554,4
8953,16555,4
8954,16556,3
8955,16557,3
8956,16558,5
8957,16559,5
8958,16576,3
8959,16577,4
8960,16578,5
8961,16582,4
8962,16583,3
8963,16584,5
8964,16608,192
8965,16609,192
8966,16610,192
8967,16611,193
8968,16612,193
8969,16613,193
8970,16614,192
8971,16615,192
8972,16616,192
8973,16617,193
8974,16618,193
8975,16619,193
8976,16620,5
8977,16621,5
8978,16622,5
8979,16624,5
8980,16625,5
8981,16626,5
8982,16627,5
8983,16628,5
8984,16629,5
8985,16632,3
8986,16633,4
8987,16634,5
8988,16637,4
8989,16638,3
8990,16639,5
8991,16642,4
8992,16643,3
8993,16644,5
8994,16657,4
8995,16658,4
8996,16659,3
8997,16660,3
8998,16661,5
8999,16662,5
9000,16667,5
9001,16671,192
9002,16672,193
9003,16673,192
9004,16674,193
9005,16677,193
9006,16678,193
9007,16681,193
9008,16682,193
9009,16692,192
9010,16693,192
9011,16694,192
9012,16695,192
9013,16696,4
9014,16697,3
9015,16698,3
9016,16699,4
9017,16700,3
9018,16701,4
9019,16702,4
9020,16703,3
9021,16706,4
9022,16707,3
9023,16708,4
9024,16709,3
9025,16710,3
9026,16711,4
9027,16712,3
9028,16713,4
9029,16714,3
9030,16715,4
9031,16716,3
9032,16717,4
9033,16722,15
9034,16723,15
9035,16724,15
9036,16725,15
9037,16726,1
9038,16727,1
9039,16728,1
9040,16729,1
9041,16730,15
9042,16731,15
9043,16732,15
9044,16733,15
9045,16734,16
9046,16735,16
9047,16736,16
9048,16737,16
9049,16738,16
9050,16739,16
9051,16740,16
9052,16741,16
9053,16762,2
9054,16762,4
9055,16763,2
9056,16763,3
9057,16764,1
9058,16765,2
9059,16765,4
9060,16766,2
9061,16766,3
9062,16767,1
9063,16768,2
9064,16768,4
9065,16769,2
9066,16769,3
9067,16770,1
9068,16770,4
9069,16771,1
9070,16771,3
9071,16772,3
9072,16773,4
9073,16774,3
9074,16775,4
9075,16776,3
9076,16777,4
9077,16778,3
9078,16779,4
9079,16780,2
9080,16780,4
9081,16781,2
9082,16781,3
9083,16782,2
9084,16782,5
9085,16783,1
9086,16784,2
9087,16784,4
9088,16785,2
9089,16785,3
9090,16786,2
9091,16786,5
9092,16787,1
9093,16788,1
9094,16788,4
9095,16789,1
9096,16789,3
9097,16790,1
9098,16790,5
9099,16791,2
9100,16792,14
9101,16793,2
9102,16794,14
9103,16795,2
9104,16795,4
9105,16796,2
9106,16796,3
9107,16797,2
9108,16797,5
9109,16798,1
9110,16799,2
9111,16799,4
9112,16800,2
9113,16800,3
9114,16801,2
9115,16801,5
9116,16802,1
9117,16803,1
9118,16803,4
9119,16804,1
9120,16804,3
9121,16805,1
9122,16805,5
9123,16806,2
9124,16807,14
9125,16808,2
9126,16809,14
9127,16810,2
9128,16810,4
9129,16811,2
9130,16811,3
9131,16812,2
9132,16812,5
9133,16813,2
9134,16813,5
9135,16833,2
9136,16833,4
9137,16834,2
9138,16834,3
9139,16874,2
9140,16874,4
9141,16875,2
9142,16875,3
9143,16876,2
9144,16876,5
9145,16877,2
9146,16877,4
9147,16878,2
9148,16878,3
9149,16879,2
9150,16879,5
9151,16880,2
9152,16880,4
9153,16881,2
9154,16881,3
9155,16882,2
9156,16882,5
9157,16887,2
9158,16887,4
9159,16888,2
9160,16888,3
9161,16889,2
9162,16889,5
9163,16890,2
9164,16890,4
9165,16891,2
9166,16891,3
9167,16892,2
9168,16892,5
9169,16893,2
9170,16893,5
9171,16894,14
9172,16895,14
9173,16896,14
9174,16897,14
9175,16919,192
9176,16920,192
9177,16921,192
9178,16922,193
9179,16923,193
9180,16924,193
9181,16925,192
9182,16926,192
9183,16927,192
9184,16928,193
9185,16929,193
9186,16930,193
9187,16955,2
9188,16955,4
9189,16956,2
9190,16956,3
9191,16957,2
9192,16957,5
9193,16958,1
9194,16959,1
9195,16960,2
9196,16960,4
9197,16961,2
9198,16961,3
9199,16962,2
9200,16962,5
9201,16963,1
9202,16964,1
9203,16965,2
9204,16965,4
9205,16966,2
9206,16966,3
9207,16967,2
9208,16967,5
9209,16968,1
9210,16968,4
9211,16969,1
9212,16969,4
9213,16970,1
9214,16970,3
9215,16971,1
9216,16971,3
9217,16972,1
9218,16972,5
9219,16973,1
9220,16973,5
9221,16976,2
9222,16976,5
9223,16977,2
9224,16977,5
9225,16978,2
9226,16978,5
9227,16979,1
9228,16979,5
9229,16983,5
9230,16984,5
9231,16985,192
9232,16986,193
9233,16987,5
9234,16988,5
9235,16989,192
9236,16990,193
9237,16993,193
9238,16994,193
9239,16997,193
9240,16998,193
9241,16999,2
9242,16999,4
9243,17000,2
9244,17000,3
9245,17001,2
9246,17001,5
9247,17002,1
9248,17003,1
9249,17004,2
9250,17004,4
9251,17005,2
9252,17005,3
9253,17006,2
9254,17006,5
9255,17007,1
9256,17008,1
9257,17009,2
9258,17009,4
9259,17010,2
9260,17010,3
9261,17011,2
9262,17011,5
9263,17012,1
9264,17012,4
9265,17013,1
9266,17013,4
9267,17014,1
9268,17014,3
9269,17015,1
9270,17015,3
9271,17016,1
9272,17016,5
9273,17017,1
9274,17017,5
9275,17018,1
9276,17019,1
9277,17021,1
9278,17022,1
9279,17030,192
9280,17031,192
9281,17032,192
9282,17033,192
9283,17034,2
9284,17034,4
9285,17035,2
9286,17035,3
9287,17036,15
9288,17037,15
9289,17038,15
9290,17039,15
9291,17040,15
9292,17041,15
9293,17042,15
9294,17043,15
9295,17044,16
9296,17045,16
9297,17046,16
9298,17047,16
9299,17048,16
9300,17049,16
9301,17050,16
9302,17051,16
9303,17052,4
9304,17053,3
9305,17054,3
9306,17055,4
9307,17056,3
9308,17057,3
9309,17057,204
9310,17058,4
9311,17058,204
9312,17059,3
9313,17059,14
9314,17059,204
9315,17060,4
9316,17060,14
9317,17060,204
9318,17061,3
9319,17061,14
9320,17061,204
9321,17062,3
9322,17062,14
9323,17062,204
9324,17063,205
9325,17063,186
9326,17064,205
9327,17064,37
9328,17064,61
9329,17065,205
9330,17065,186
9331,17066,205
9332,17066,37
9333,17066,61
9334,17067,4
